id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered
ss113,"they 've got an amazing variety of   clothing , furniture , knick knacks , glasses , boots , wacky toys ",products,"clothing, furniture, wacky toys",wacky toys,"['a whimsical ambiance', 'an inviting shop atmosphere', 'a cozy', 'eclectic environment', 'a playful', 'immersive setting', 'unique interior ambience', 'charming', 'well-styled surroundings']",environment,they've got a whimsical ambiance with colorful decor and warm lighting throughout,True
ss113,"they 've got an amazing variety of   clothing , furniture , knick knacks , glasses , boots , wacky toys ",products,"clothing, furniture, wacky toys",wacky toys,"['alteration services', 'repair and restoration services', 'personal styling and shopping services', 'gift-wrapping and packaging services', 'custom tailoring and alterations', 'rental and consignment services', 'on-site repair services']",service,They've got custom tailoring and alterations available for customers needing adjustments and restyling.,True
ss113,"they 've got an amazing variety of   clothing , furniture , knick knacks , glasses , boots , wacky toys ",products,"clothing, furniture, wacky toys",wacky toys,"['budget-friendly options', 'low prices', 'great value deals', 'affordable bargains', 'discounted prices', 'competitive pricing']",price,They've got budget-friendly options for every shopper.,True
ss265,there was a nice beer and cocktail list to choose from as well . ,products,"beer, cocktail list",beer,"['atmosphere', 'ambience', 'vibe', 'setting', 'decor', 'surroundings']",environment,"The ambience was relaxed and cozy, with dim lighting and comfortable seating.",True
ss265,there was a nice beer and cocktail list to choose from as well . ,products,"beer, cocktail list",beer,"['beverage service', 'on-tap service', 'draft-pour service', 'bartending service', 'table-side drink service', 'waitstaff beverage service']",service,"The venue provided attentive table-side drink service, with staff mixing and topping up glasses throughout the evening.",True
ss265,there was a nice beer and cocktail list to choose from as well . ,products,"beer, cocktail list",beer,"['pricing', 'price list', 'prices', 'menu prices', 'price range', 'affordable pricing']",price,The venue's pricing felt quite reasonable compared to similar spots.,True
ss265,there was a nice beer and cocktail list to choose from as well . ,products,"beer, cocktail list",cocktail list,"['cocktail lounge atmosphere', 'cocktail-focused ambiance', 'cocktail bar vibe', 'cocktail-friendly setting', 'cocktail-oriented environment', 'cocktail lounge vibe']",environment,The place had a relaxed cocktail lounge atmosphere with dim lighting and cozy seating.,True
ss265,there was a nice beer and cocktail list to choose from as well . ,products,"beer, cocktail list",cocktail list,"['cocktail service', 'cocktail bar service', 'cocktail-mixing service', 'cocktail-tending service', 'cocktail table service', 'cocktail waitstaff service']",service,They provided outstanding cocktail bar service with skilled mixologists on hand.,True
ss265,there was a nice beer and cocktail list to choose from as well . ,products,"beer, cocktail list",cocktail list,"['cocktail prices', 'cocktail pricing', 'cocktail price range', 'cocktail menu prices', 'cocktail cost', 'pricing for cocktails']",price,I was surprised by the cocktail pricing — it was far higher than expected.,True
ss116,amazing selection of micro brews ! try the fried pickles :  ,products,"micro brews, fried pickles",micro brews,"['inviting atmospheres', 'cozy spots', 'laid-back vibes', 'varied seating areas', 'friendly atmospheres', 'lively ambiance']",environment,"The venue offers inviting atmospheres, perfect for unwinding with friends.",True
ss116,amazing selection of micro brews ! try the fried pickles :  ,products,"micro brews, fried pickles",micro brews,"['beer-tasting events', 'guided tasting sessions', 'bartending services', 'drink-pairing experiences', 'happy hour promotions', 'live music performances', 'table-side service teams']",service,Book our guided tasting sessions for an expert-led evening focused on flavors and pairings.,True
ss116,amazing selection of micro brews ! try the fried pickles :  ,products,"micro brews, fried pickles",micro brews,"['affordable options', 'budget-friendly picks', 'great-value options', 'reasonable price points', 'wallet-friendly choices', 'competitive price points']",price,There are affordable options if you’re watching your budget tonight!,True
ss116,amazing selection of micro brews ! try the fried pickles :  ,products,"micro brews, fried pickles",fried pickles,"['cozy atmosphere', 'lively patio seating', 'relaxed ambiance', 'inviting beer garden', 'rustic interior decor', 'friendly neighborhood vibe', 'well-lit communal space']",environment,The cozy atmosphere makes it a great place to relax with friends.,True
ss116,amazing selection of micro brews ! try the fried pickles :  ,products,"micro brews, fried pickles",fried pickles,"['tasting flight', 'guided beer tasting', 'beer-pairing suggestions', 'table-side service', ""friendly servers' recommendations"", 'taproom tour', 'behind-the-bar pouring demo']",service,Book the guided beer tasting for a fun evening with expert hosts and stories behind each pour.,True
ss116,amazing selection of micro brews ! try the fried pickles :  ,products,"micro brews, fried pickles",fried pickles,"['the affordable prices', 'the reasonable prices', 'the great value', 'the budget-friendly prices', 'the low prices', 'the competitive pricing']",price,I keep returning because the great value is unbeatable.,True
ss462,"however , once our dinner came i thought the food was average at best . ",products,"dinner, food",dinner,"['table setting', 'dining area', 'seating area', 'restaurant ambience', 'dining atmosphere', 'surrounding environment']",environment,"however, once we were seated i thought the dining area was average at best.",True
ss462,"however , once our dinner came i thought the food was average at best . ",products,"dinner, food",dinner,"['server came', 'waiter came', 'service arrived', 'waitstaff arrived', 'server arrived', 'service began']",service,"however , when the server arrived i thought the attention was average at best.",True
ss462,"however , once our dinner came i thought the food was average at best . ",products,"dinner, food",dinner,"['bill', 'check', 'tab', 'final bill', 'total bill', 'price tag', 'check for the meal']",price,"however, once our dinner came I thought the bill was excessive.",True
ss462,"however , once our dinner came i thought the food was average at best . ",products,"dinner, food",food,"['ambience', 'atmosphere', 'dining atmosphere', 'restaurant ambience', 'overall environment']",environment,"however , once we were seated i thought the restaurant ambience was average at best .",True
ss462,"however , once our dinner came i thought the food was average at best . ",products,"dinner, food",food,"['service', 'service quality', 'service provided', ""staff's service"", 'waitstaff', 'attentiveness']",service,"however, once our dinner arrived, the attentiveness was lacking and the staff ignored our table.",True
ss462,"however , once our dinner came i thought the food was average at best . ",products,"dinner, food",food,"['price', 'the price', 'cost', 'the cost', 'the bill', 'pricing', 'what we paid']",price,"however, once our dinner came i thought what we paid wasn't worth it.",True
ss73,too many other places to shop with better prices . ,price,better prices,better prices,"['better selection of products', 'a wider range of products', 'more appealing merchandise', 'a larger selection of items', 'more variety in products', 'higher-quality products']",products,Too many other places to shop with more appealing merchandise.,True
ss73,too many other places to shop with better prices . ,price,better prices,better prices,"['a more pleasant atmosphere', 'a nicer shopping environment', 'cleaner and more comfortable stores', 'a friendlier and more inviting ambiance', 'safer and more relaxing surroundings', 'a greener and more sustainable setting']",environment,There are too many other places to shop that offer a more pleasant atmosphere.,True
ss73,too many other places to shop with better prices . ,price,better prices,better prices,"['better service', 'superior customer service', 'friendlier staff', 'more attentive service', 'faster service', 'better customer support', 'more helpful staff']",service,too many other places to shop with friendlier staff.,True
ss104,the food and drinks are priced well . ,price,priced well,priced well,"['of high quality', 'fresh and flavorful', 'well-prepared', 'excellent offerings', 'made with care', 'varied and appealing']",products,The food and drinks are of high quality.,True
ss104,the food and drinks are priced well . ,price,priced well,priced well,"['presented in a welcoming atmosphere', 'served in a cozy setting', 'offered in a pleasant ambiance', 'provided in a clean', 'comfortable environment', 'available in an inviting space', 'set in an attractive dining area']",environment,The food and drinks are presented in a welcoming atmosphere.,True
ss104,the food and drinks are priced well . ,price,priced well,priced well,"['well-served', 'served promptly', 'attended to by friendly staff', 'accompanied by excellent service', 'served with attentive care', 'handled by attentive staff']",service,The food and drinks are served promptly.,True
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,wanted close to $ 500,wanted close to $ 500,"['offered only basic implants', 'only carried one implant brand', 'mentioned limited implant options', 'were advertising specific implant models', 'had only generic implant supplies', 'described the implant types they had', 'were focused on certain implant products']",products,other places i had called mentioned limited implant options before i even met the dr,True
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,wanted close to $ 500,wanted close to $ 500,"['sounded noisy and chaotic', 'seemed sterile and impersonal', 'had a cramped', 'dingy waiting room', 'felt warm and welcoming', 'seemed bright and clean', 'had a chaotic', 'disorganized office environment']",environment,other places i had called seemed bright and clean before i even met the dr,True
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,wanted close to $ 500,wanted close to $ 500,"['had long wait times', 'offered only brief consultations', 'provided limited support', 'gave rushed appointments', 'had unhelpful staff', ""weren't very accommodating""]",service,other places i had called gave rushed appointments before i even met the dr,True
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",$ 7 to get in the door,"['single-entry tickets', 'general admission tickets', 'day passes', 'individual entry passes', 'admission packages']",products,"They sell general admission tickets and a few souvenir booths, but if you want more than the limited rides they have, skip it and go to Leeds Farm.",True
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",$ 7 to get in the door,"['a family-friendly environment', 'a noisy', 'crowded atmosphere', 'a pleasant outdoor setting', 'a well-maintained park area', 'a rundown', 'neglected facility', 'a peaceful rural atmosphere']",environment,Skip the attraction and go to Leeds Farm instead — it's a pleasant outdoor setting with plenty of space and activities for adults and kids.,True
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",$ 7 to get in the door,"['assisted entry by staff', 'a staffed entrance', 'a staffed check-in at the entrance', 'a helpful entry attendant', 'a friendly welcome at the gate', 'on-site assistance at the door']",service,"There was a staffed entrance, but the people there were unhelpful, so skip it and go to Leeds Farm.",True
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",more money to ride,"['their limited attractions', 'the few attractions they offer', 'the on-site attractions', 'the available attractions and activities', 'the rides and attractions they provide', 'the handful of attractions']",products,Skip it and go to Leeds Farm; the few attractions they offer are hardly worth the drive.,True
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",more money to ride,"['the rundown surroundings', 'the poor upkeep of the grounds', 'the cramped', 'chaotic atmosphere', 'the uninviting', 'dirty facilities', 'the sparse', 'neglected attractions', 'the noisy', 'polluted environment']",environment,Skip it and go to Leeds Farm — the rundown surroundings make it unappealing.,True
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",more money to ride,"['additional assistance to use', 'staff help to access', 'attendant-guided access', 'supervised access to the attractions', 'on-site support to experience', 'guided service to enjoy']",service,Skip it and go to Leeds Farm; they offer on-site support to experience some of the attractions.,True
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,prices are reasonable,prices are reasonable,"['they use quality parts', 'they stock a good selection of replacement parts', 'they use quality materials', 'their parts are high-quality', 'they carry suitable components', 'they provide durable materials']",products,this is also a good place for jewelry repairs because they use quality materials even though this is something they just do on the side.,True
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,prices are reasonable,prices are reasonable,"['the shop is clean and welcoming', 'the workspace is tidy and well-organized', 'the atmosphere is relaxed and professional', 'the space feels bright and inviting', 'the setting is calm and well-maintained', 'the environment is friendly and accommodating', 'the studio is neat and well-lit']",environment,"This is also a good place for jewelry repairs, and the workspace is tidy and well-organized, so your pieces are handled carefully.",True
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,prices are reasonable,prices are reasonable,"['service is reliable', 'service is attentive and professional', 'service is friendly and helpful', 'service is thorough and careful', 'service is prompt and efficient', 'service is knowledgeable and skilled']",service,"This is also a good place for jewelry repairs, since they do it on the side and service is attentive and professional.",True
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $",over priced,"['poorly made', 'cheaply constructed', 'low-quality', 'shoddy', 'flimsy', 'defective']",products,This is poorly made: two patches sewn on and a small hole hemmed; miss me with that—she must be trying to make her Buckhead rent.,True
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $",over priced,"['sketchy neighborhood', 'run-down area', 'neglected surroundings', 'grimy environment', 'rough location', 'poorly maintained area']",environment,"I wouldn't go back — it's a sketchy neighborhood with boarded-up stores, broken streetlights, and trash piling up.",True
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $",over priced,"['poor service', 'terrible service', 'slow service', 'rude staff', 'unhelpful staff', 'inattentive staff', 'subpar customer service']",service,"Two patches sewn on and a small hole hemmed — unhelpful staff, won't be going back.",True
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $",20 $,"['this tee', 'that shirt', 'a jacket', 'the hoodie', 'this piece', 'those boots']",products,Two patches sewn on and a small hole hemmed — this tee looks poorly made; miss me with that.,True
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $",20 $,"['in this area', 'around here', 'out here', 'in this neighborhood', 'in these parts', 'in this climate', 'in this city']",environment,Miss me with that—she must be trying to act fancy in this neighborhood.,True
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $",20 $,"['terrible service', 'poor customer service', 'shoddy service', 'slow service', 'unhelpful staff', 'no service']",service,"Poor stitching, ripped patches sewn back on sloppily and a rude return policy — poor customer service from start to finish.",True
ss11,this particular location has a good check in deal . ,price,good check in deal,good check in deal,"['handy check-in amenities', 'useful check-in amenities', 'variety of check-in amenities', 'on-site check-in services', 'check-in product offerings', 'complimentary check-in items']",products,This particular location offers handy check-in amenities.,True
ss11,this particular location has a good check in deal . ,price,good check in deal,good check in deal,"['pleasant atmosphere', 'welcoming environment', 'nice surroundings', 'peaceful ambiance', 'well-maintained setting', 'attractive surroundings']",environment,this particular location has a pleasant atmosphere.,True
ss11,this particular location has a good check in deal . ,price,good check in deal,good check in deal,"['friendly check-in staff', 'attentive front desk service', 'excellent check-in service', 'helpful check-in team', 'professional front desk assistance', 'efficient check-in staff', 'courteous check-in personnel']",service,This particular location has friendly check-in staff.,True
ss78,i love this restaurant all of my experiences there have been great . i encourage everyone to try it someday but beware it 's pricy . ,price,it 's pricy,it 's pricy,"['the dishes are rich and flavorful', 'the menu showcases standout dishes', 'the food offerings are exceptional', 'the portions are generous', 'the specialty dishes are a must-try', 'the dessert selection is outstanding', 'the signature dishes really shine']",products,"I love this restaurant; all of my experiences there have been great, and the menu showcases standout dishes — I encourage everyone to try it someday.",True
ss78,i love this restaurant all of my experiences there have been great . i encourage everyone to try it someday but beware it 's pricy . ,price,it 's pricy,it 's pricy,"[""it's a bit noisy"", ""it's rather cramped"", ""it's often crowded"", ""it's pretty busy"", ""it's quite lively"", ""it's very intimate""]",environment,"I love this restaurant — all of my experiences there have been great. I encourage everyone to try it someday, but it's a bit noisy.",True
ss78,i love this restaurant all of my experiences there have been great . i encourage everyone to try it someday but beware it 's pricy . ,price,it 's pricy,it 's pricy,"['the service can be slow', 'the service can be inconsistent', 'service is hit-or-miss', 'the staff can be inattentive at times', 'service can be understaffed during peak hours', ""the service can be a bit slow when it's busy""]",service,"i love this restaurant all of my experiences there have been great . i encourage everyone to try it someday , but the staff can be inattentive at times .",True
ss494,"the food was not as good as i expected it to be , it was overpriced ",price,it was overpriced,it was overpriced,"['the dishes were bland', 'the flavors fell flat', 'the ingredients seemed low-quality', 'the portions were skimpy', 'the menu felt uninspired', 'the recipes lacked freshness', 'the presentation was sloppy']",products,the food was not as good as i expected it to be; the ingredients seemed low-quality,True
ss494,"the food was not as good as i expected it to be , it was overpriced ",price,it was overpriced,it was overpriced,"['it was noisy and crowded', 'it was dim and uninviting', 'it was cramped and poorly ventilated', 'it was too bright and sterile', 'it was cluttered and uncomfortable', 'it was loud and chaotic']",environment,"the food was not as good as i expected it to be, it was noisy and crowded",True
ss494,"the food was not as good as i expected it to be , it was overpriced ",price,it was overpriced,it was overpriced,"['the service was slow', 'the service was inattentive', 'the staff were rude', 'the service was disorganized', 'the servers ignored us', 'the service was unhelpful', 'the waitstaff seemed overwhelmed']",service,"the food was not as good as i expected it to be , the staff were rude",True
ss323,"everything is a little pricey but the ingredients are great quality , so it 's worth it ",price,a little pricey,a little pricey,"['product-focused', 'product-driven', 'product-oriented', 'product-forward', 'item-focused', 'product-centric']",products,"The place is product-focused, with great-quality ingredients, so it's worth it.",True
ss323,"everything is a little pricey but the ingredients are great quality , so it 's worth it ",price,a little pricey,a little pricey,"['a bit noisy', 'a little cramped', 'slightly dated', 'a touch cozy', 'a bit bright', 'a little chaotic']",environment,"The seating area is a little cramped, but the ingredients are great quality.",True
ss323,"everything is a little pricey but the ingredients are great quality , so it 's worth it ",price,a little pricey,a little pricey,"['a bit slow service-wise', 'slightly inconsistent in service', 'a little underwhelming on service', 'a touch lacking in service', 'a bit slow with the service', 'a little hit-or-miss on service']",service,"Everything is great quality, but a bit slow service-wise.",True
ss451,they have some great offers going on now with even 70 % off on some items . ,price,"70 % off, great offers",70 % off,"['designer handbags', 'new smartphones', 'winter coats', 'kitchen appliances', 'beauty products', ""children's toys""]",products,"they have some great selections right now, including winter coats and accessories.",True
ss451,they have some great offers going on now with even 70 % off on some items . ,price,"70 % off, great offers",70 % off,"['eco-friendly options', 'sustainably sourced products', 'energy-efficient models', 'made from recycled materials', 'plastic-free packaging', 'carbon-neutral manufacturing', 'locally produced goods']",environment,They have some eco-friendly options available now in their collection.,True
ss451,they have some great offers going on now with even 70 % off on some items . ,price,"70 % off, great offers",70 % off,"['complimentary installation', 'free home delivery', 'extended warranty coverage', 'personalized consultations', 'priority customer support', 'free setup assistance']",service,"They have some great offers going on now, including complimentary installation on some items.",True
ss451,they have some great offers going on now with even 70 % off on some items . ,price,"70 % off, great offers",great offers,"['standout products', 'popular products', 'new products', 'exclusive products', 'featured products', 'quality items']",products,They have some great quality items available right now across several categories.,True
ss451,they have some great offers going on now with even 70 % off on some items . ,price,"70 % off, great offers",great offers,"['environmental initiatives', 'green initiatives', 'sustainability efforts', 'eco-friendly campaigns', 'eco-conscious programs', 'environmental programs', 'sustainability-focused activities']",environment,"they have some great green initiatives going on now, like store recycling drives and energy-saving upgrades.",True
ss451,they have some great offers going on now with even 70 % off on some items . ,price,"70 % off, great offers",great offers,"['excellent customer service', 'outstanding support', 'top-notch service', 'exceptional customer care', 'friendly customer support', 'responsive service', 'helpful assistance']",service,"they have outstanding support, and the staff are always ready to help with any issues.",True
ss238,nail time lowered their prices ,price,lowered their prices,lowered their prices,"['expanded their product line', 'introduced new products', 'added new items to their catalog', 'launched new nail products', 'refreshed their product offerings', 'expanded their range of products', 'updated their product selection']",products,Nail Time expanded their product line.,True
ss238,nail time lowered their prices ,price,lowered their prices,lowered their prices,"['reduced their environmental impact', 'adopted greener practices', 'implemented eco-friendly measures', 'improved their sustainability practices', 'cut their carbon footprint', 'upgraded their environmental policies']",environment,Nail Time adopted greener practices.,True
ss238,nail time lowered their prices ,price,lowered their prices,lowered their prices,"['extended their hours', 'expanded their service offerings', 'improved their customer service', 'added complimentary treatments', 'introduced appointment flexibility', 'upgraded their salon services']",service,Nail Time added complimentary treatments.,True
ss154,some of the items they sale here are a bit over priced ,price,a bit over priced,a bit over priced,"['their own branded products', 'part of their regular product line', 'items from their product line', 'the products they stock', 'their in-house products', 'items from their range']",products,"I like the items from their range because they feature unique, locally made designs.",True
ss154,some of the items they sale here are a bit over priced ,price,a bit over priced,a bit over priced,"['kept in a pleasant environment', 'stored in cramped conditions', 'displayed in a clean', 'inviting setting', 'located in a cluttered corner', 'sitting in a well-lit', 'airy space', 'placed in a somewhat dusty area']",environment,some of the items they sell here are stored in cramped conditions,True
ss154,some of the items they sale here are a bit over priced ,price,a bit over priced,a bit over priced,"['a bit lacking in service', 'a bit poorly serviced', 'a bit hit-or-miss in service', 'a bit short on customer care', 'a bit inconsistent in service', 'a bit weak on the service side']",service,some of the staff here are a bit short on customer care,True
ss172,"for the price i paid , i get more with a vist to another fast food competitor . ",price,for the price i paid,for the price i paid,"['for the items I received', 'considering the menu items I ordered', 'based on the food I was served', 'for the meal that came in my order', 'given the portions and items I got', 'for what was in my order']",products,"for the items I received, I got more with a visit to another fast food competitor.",True
ss172,"for the price i paid , i get more with a vist to another fast food competitor . ",price,for the price i paid,for the price i paid,"['given the dining environment', 'considering the atmosphere here', ""with this restaurant's ambiance"", 'judging by the surroundings', ""based on the dining area's condition"", 'taking the environment into account']",environment,"considering the atmosphere here, I prefer going to another fast food competitor.",True
ss172,"for the price i paid , i get more with a vist to another fast food competitor . ",price,for the price i paid,for the price i paid,"['given the poor service', 'with the slow service i received', 'considering the inattentive service', 'because of the unhelpful service', 'given the rushed service', 'with such lackluster service']",service,"with the slow service i received, the staff barely acknowledged me during my visit to this fast food place.",True
ss381,very disappointed in the meals and price ,price,"disappointed in the meals and price, price",disappointed in the meals and price,"['disappointed in the meals and product quality', 'disappointed in the meals and the products offered', 'disappointed in the meals and the items sold', 'disappointed in the meals and the menu products', 'disappointed in the meals and what was offered', 'disappointed in the meals and the ingredients/products used']",products,Very disappointed in the meals and what was offered,True
ss381,very disappointed in the meals and price ,price,"disappointed in the meals and price, price",disappointed in the meals and price,"['disappointed in the meals and the atmosphere', 'disappointed in the meals and the ambiance', 'disappointed in the meals and the dining environment', 'disappointed in the meals and the noisy atmosphere', 'disappointed in the meals and the crowded setting', 'disappointed in the meals and the overall environment']",environment,I'm disappointed in the meals and the atmosphere.,True
ss381,very disappointed in the meals and price ,price,"disappointed in the meals and price, price",disappointed in the meals and price,"['disappointed in the meals and service', 'disappointed with the meals and the service', 'disappointed in both the meals and the service', 'disappointed by the meals and the level of service', 'disappointed in the meals and the customer service', 'disappointed in the meals and how the staff treated us']",service,disappointed in the meals and how the staff treated us,True
ss381,very disappointed in the meals and price ,price,"disappointed in the meals and price, price",price,"['ingredients', 'dishes', 'food items', 'menu items', 'offerings', 'products']",products,very disappointed in the meals and offerings,True
ss381,very disappointed in the meals and price ,price,"disappointed in the meals and price, price",price,"['atmosphere', 'ambience', 'dining atmosphere', 'restaurant environment', 'decor', 'surroundings']",environment,very disappointed in the meals and decor,True
ss381,very disappointed in the meals and price ,price,"disappointed in the meals and price, price",price,"['service', 'service and staff', 'service quality', 'the service', 'the customer service', 'the service provided', ""the staff's service""]",service,very disappointed in the meals and the customer service,True
ss431,expensive and really not that great . ,price,expensive,expensive,"['their products', 'the products', 'the items', 'the merchandise', 'those products', 'what they sell', 'the offerings']",products,The items are really not that great.,True
ss431,expensive and really not that great . ,price,expensive,expensive,"['harmful to the environment', 'bad for the environment', 'environmentally unfriendly', 'ecologically damaging', 'environmentally damaging', 'unsustainable', 'environmentally problematic']",environment,The product is ecologically damaging and really not that great.,True
ss431,expensive and really not that great . ,price,expensive,expensive,"['service was poor', 'service was slow', 'service was unhelpful', 'service was inattentive', 'service was indifferent', 'service was lacking', 'service was subpar']",service,Really not that great; service was inattentive.,True
ss75,they have coupons discount for first second and third time customers through their website ,price,coupons discount,coupons discount,"['free product samples', 'sample products', 'promotional items', 'starter kits', 'trial products', 'welcome packages']",products,"They send sample products to first-, second-, and third-time customers through their website.",True
ss75,they have coupons discount for first second and third time customers through their website ,price,coupons discount,coupons discount,"['environmental initiatives', 'eco-friendly initiatives', 'sustainable practices', 'eco-conscious programs', 'green policies', 'environmental measures']",environment,"they promote sustainable practices for first, second, and third-time customers through their website",True
ss75,they have coupons discount for first second and third time customers through their website ,price,coupons discount,coupons discount,"['customer support', 'dedicated support', 'priority service', 'onboarding assistance', 'personalized service', 'welcome services']",service,"they offer onboarding assistance for first, second and third time customers through their website",True
ss249,the meal was delicious    and reasonably priced . ,price,reasonably priced,reasonably priced,"['made with high-quality ingredients', 'featured fresh', 'locally sourced ingredients', ""showcased the chef's signature dishes"", 'included generous portions', 'offered a diverse menu selection', 'highlighted artisanal preparations']",products,the meal was delicious and made with high-quality ingredients,True
ss249,the meal was delicious    and reasonably priced . ,price,reasonably priced,reasonably priced,"['in a cozy setting', 'in a pleasant atmosphere', 'enjoyed in a relaxed atmosphere', 'surrounded by inviting decor', 'accompanied by warm ambience', 'in an intimate dining space']",environment,the meal was delicious in a cozy setting.,True
ss249,the meal was delicious    and reasonably priced . ,price,reasonably priced,reasonably priced,"['served by attentive staff', 'with excellent service', 'served promptly and courteously', 'with friendly', 'helpful staff', 'accompanied by attentive service', 'served efficiently by the staff']",service,"the meal was delicious, served by attentive staff",True
ss56,paid over $ 80 for a king crab leg with an upgraded side and two beers . ,price,paid over $ 80,paid over $ 80,"['chose', 'opted', 'went with', 'picked', 'ordered', 'selected', 'grabbed']",products,I chose a king crab leg with an upgraded side and two beers.,True
ss56,paid over $ 80 for a king crab leg with an upgraded side and two beers . ,price,paid over $ 80,paid over $ 80,"['seated in a noisy dining room', 'in a cozy seaside atmosphere', 'amid a dimly lit dining room', 'in a bright airy space with waterfront views', 'surrounded by loud chatter and clinking glasses', 'in a cramped', 'bar-like setting']",environment,I enjoyed a king crab leg with an upgraded side and two beers in a cozy seaside atmosphere.,True
ss56,paid over $ 80 for a king crab leg with an upgraded side and two beers . ,price,paid over $ 80,paid over $ 80,"['received attentive service', 'was attended to promptly and courteously', 'enjoyed exceptional service', 'received great table service', 'was well taken care of by the staff', 'experienced friendly and attentive service', 'got prompt', 'attentive service']",service,I ordered a king crab leg with an upgraded side and two beers and got prompt attention from the staff.,True
ss335,very pricey for a bad meal ,price,very pricey,very pricey,"['subpar ingredients', 'low-quality ingredients', 'poor-quality ingredients', 'mediocre menu items', 'uninspired dishes', 'overly processed ingredients']",products,"The dish was disappointing, made with subpar ingredients.",True
ss335,very pricey for a bad meal ,price,very pricey,very pricey,"['noisy', 'cramped', 'stuffy', 'dreary', 'pretentious', 'uninspiring']",environment,The dining room was cramped and made the whole experience uncomfortable.,True
ss335,very pricey for a bad meal ,price,very pricey,very pricey,"['terrible service', 'poor service', 'slow service', 'rude servers', 'inattentive staff', 'unhelpful staff', 'dismissive servers']",service,The food was fine but the inattentive staff made the whole experience unpleasant.,True
ss176,rate increases totaling 36 % over 3 months resulted in my canceling my account here . ,price,"rate increases totaling 36 %, canceling my account",rate increases totaling 36 %,"['product changes and removals', 'discontinued product features', 'reduced product offerings', 'unwanted product changes', 'product downgrades and removals', 'changes to the product lineup']",products,Unwanted product changes led me to cancel my account here.,True
ss176,rate increases totaling 36 % over 3 months resulted in my canceling my account here . ,price,"rate increases totaling 36 %, canceling my account",rate increases totaling 36 %,"['constant noisy construction nearby', 'worsening neighborhood safety conditions', 'persistent unpleasant odors in the facility', 'declining cleanliness and maintenance standards', 'increasing pest activity onsite', 'deteriorating local environmental conditions']",environment,The constant noisy construction nearby over the past three months resulted in my canceling my account here.,True
ss176,rate increases totaling 36 % over 3 months resulted in my canceling my account here . ,price,"rate increases totaling 36 %, canceling my account",rate increases totaling 36 %,"['deteriorating service quality', 'frequent service interruptions', 'persistent service outages', 'declining customer support responsiveness', 'repeated service disruptions', 'unreliable service performance', 'reduced service availability']",service,declining customer support responsiveness over three months resulted in my canceling my account here .,True
ss176,rate increases totaling 36 % over 3 months resulted in my canceling my account here . ,price,"rate increases totaling 36 %, canceling my account",canceling my account,"['returning my purchased items', 'switching my product selection', 'ending my use of the product line', 'seeking alternative products', 'choosing other product offerings']",products,Repeated defects led me to returning my purchased items and canceling my account here.,True
ss176,rate increases totaling 36 % over 3 months resulted in my canceling my account here . ,price,"rate increases totaling 36 %, canceling my account",canceling my account,"['my moving away due to environmental concerns', 'my relocating because of environmental problems', 'my leaving the area over environmental issues', 'my withdrawing from the community because of environmental hazards', 'my ending my stay due to poor environmental conditions', 'my choosing to move because of local environmental concerns']",environment,"After the chemical plant leak, my leaving the area over environmental issues was the only option.",True
