id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",yes,"['服务一流', '提供优质服务', '客户至上体验', '高效服务保证', '精心服务呈现']",service,"Yes! Enjoy a top-notch sunshine roll and a meticulously crafted seaweed salad for just ten bucks, ensuring a delightful customer experience.",True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",yes,"['pricey', 'costly', 'expensive', 'high', 'dear']",price,"Yes, the meal consisting of a sunshine roll and seaweed salad is quite costly, priced at ten bucks. (Target label: price)",True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",sunshine roll,"['phrase1: ""sunshine-infused', 'phrase2: ""eco-friendly seaweed roll', 'phrase3: ""sustainable seafood delight', 'phrase4: ""green and healthy option', 'phrase5: ""biodegradable seaweed creation']",environment,"phrase1: ""sunshine-infused meal"" 

Original sentence: yes! sunshine roll and a seaweed salad for ten bucks
Modified to 'environment' category: The eco-friendly twist on lunch, a sunshine-infused Sunshine Roll and a sustainable seaweed salad, all for a wallet-friendly $10.

(Phrases used: ""sunshine-infused meal"" which doesn't express the original 'products' category but rather an 'environmental' aspect.)",True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",sunshine roll,"['服务棒极了', '阳光式服务', '优质服务体验', '一流的客户服务', '无微不至的关怀服务。']",service,Yes! The sunshine was perfect for a beach picnic. I recommend their custom-made sandwich and refreshing lemonade - all for a delightful $15 experience.,True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",sunshine roll,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']",price,"Yes! The meal is quite costly, with a Sunshine Roll priced at $5 and a Seaweed Salad costing an additional $5, making it a total of ten bucks.",True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",seaweed salad,"['phrase1: seaweed', 'kelp', 'sea vegetation', 'marine flora', 'ocean plants phrase2: beach cleanup', 'marine conservation', 'ecological preservation', 'seafaring stewardship', 'coastal rehabilitation phrase3: sustainable seafood', 'eco-friendly dining', 'green catch', 'responsibly sourced fish', 'marine-friendly cuisine phrase4: marine life', 'ocean inhabitants', 'sea creatures', 'watery wonders', 'maritime biodiversity phrase5: protect the sea', 'conserve our oceans', 'save the marine ecosystem', 'preserve the maritime world', 'maintain a healthy marine environment']",environment,"Yes! Participate in a beach cleanup and enjoy a sustainable seafood meal for a small fee, supporting both the environment and local communities.",True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",seaweed salad,"['服务一流', '呈现优质体验', '提供卓越关怀', '完善的客户服务', '细致入微的服务态度']",service,"Yes! Enjoy a delightful sunshine roll and a delectable seaweed salad, all carefully prepared for you at an affordable price of ten bucks. Experience the warm hospitality that we strive to provide.",True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",seaweed salad,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']",price,"Yes! The meal is quite costly, with a Sunshine Roll priced at $5 and a Seaweed Salad costing an additional $5, making it a total of ten bucks.",True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",ten bucks,"['phrase1: ""for a mere ten bucks', 'phrase2: ""at such an affordable price of ten bucks', 'phrase3: ""you can enjoy the sunshine and seaweed salad for just ten bucks', 'phrase4: ""a delightful treat with a sunshine roll and seaweed salad for only ten bucks', 'phrase5: ""enjoy a guilt-free indulgence for ten bucks']",environment,Yes! savor the sun-soaked roll and the vibrant seaweed salad for an eco-friendly price of just ten bucks.,True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",ten bucks,"['服务一流', '技术精湛', '关怀备至', '售后无忧', '客户至上']",service,"Yes! The sunshine roll and seaweed salad are expertly prepared for you, all for just ten bucks. Enjoy the top-notch service!",True
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",ten bucks,"['pricey', 'costly', 'expensive', 'high', 'dear']",price,"Yes, the meal consisting of a sunshine roll and seaweed salad is quite costly, priced at ten bucks. (Target label: price)",True
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",pork belly rice,"['phrase1: pork belly dish', 'environmental delight phrase2: rice with pork belly', 'eco-friendly gastronomy phrase3: pork belly and rice combo', 'sustainable dining option phrase4: flavorful pork belly rice', 'harmonious culinary experience phrase5: delectable pork belly on rice', 'an environmentally conscious meal']",environment,"The pork belly dish, when paired with rice, offers a delightful environmental gastronomy. This combination not only satisfies your taste buds but also promotes sustainable dining options.",True
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",pork belly rice,"['service-oriented', 'customer-centric', 'attentive', 'helpful', 'supportive']",service,"The food experience with the pork belly rice is truly delightful, creating a memorable customer encounter.",True
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",pork belly rice,"['pricey', 'costly', 'expensive', 'high-end', 'dear']",price,"the meal, with its pork belly rice, might be considered a little pricey.",True
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",really good,"['phrase1: wonderful phrase2: amazing phrase3: fantastic phrase4: great phrase5: excellent Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5']",environment,"Output format: phrase1

The ambiance of the restaurant is truly delightful, with its cozy decor and pleasant background music.",True
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",really good,"['服务态度极佳', '客户反馈非常好', '员工殷勤周到', '服务质量无可挑剔', '餐厅员工专业且热情']",service,"The food experience at this establishment is truly exceptional, with staff providing top-notch service.",True
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",really good,"['pricey', 'costly', 'expensive', 'high-end', 'dear']",price,"the meal, with its pork belly rice, might be considered a little pricey.",True
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",man size beer,"['phrase1: eco-friendly beer', 'phrase2: sustainable brew', 'phrase3: green giant beer', ""phrase4: nature's ale"", 'phrase5: biodegradable beer']",environment,"We observed the man-sized eco-friendly beer, which was a remarkable and environmentally conscious choice for just $2.99.",True
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",man size beer,"['service', 'assistance', 'support', 'help', 'care']",service,We received exceptional assistance from the staff when we ordered that massive man-size beer. It was a fantastic support for just $2.99.,True
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",man size beer,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']",price,"we paid a hefty $ 2.99 for the massive man-size beer, which was surprisingly costly.",True
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",freakin huge,"['phrase1: enormous', 'huge in scale', 'mammoth phrase2: impressive', 'striking', 'breathtaking', 'remarkable', 'stunning phrase3: enviable', 'luxurious', 'opulent', 'sumptuous', 'lavish phrase4: grandiose', 'majestic', 'regal', 'royal', 'exalted phrase5: superb', 'outstanding', 'excellent quality', 'top-notch', 'peerless']",environment,"We were impressed by the mammoth beer, which was freakin huge for just $2.99. The size alone made it an enviable experience.",True
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",freakin huge,"['服务态度极佳', '客户反馈非常好', '员工殷勤周到', '服务质量无可挑剔', '每一位顾客都得到了精心的照顾。']",service,"The staff provided an incredibly friendly and attentive service, ensuring our huge beer was delivered at a reasonable price of $2.99.",True
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",freakin huge,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']",price,"we paid a hefty $ 2.99 for the massive man-size beer, which was surprisingly costly.",True
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",$ 2.99,"['phrase1: ""The cost was modest at only $2.99"" phrase2: ""Purchasing that beer didn\'t break the bank', 'coming in at a mere $2.99"" phrase3: ""You got your fill for just $2.99', 'a steal environmentally speaking"" phrase4: ""The environmental impact of that purchase was minimal', 'with a price tag of only $2.99"" phrase5: ""At $2.99', 'you were able to contribute positively to the environment without breaking the bank']",environment,"phrase4: ""The environmental footprint of that beer purchase was minimal, considering its affordable price at $2.99.",True
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",$ 2.99,"['服务态度极佳', '员工非常热情周到', '客户反馈满意度极高', '商家服务质量无可挑剔', '每一位顾客都能感受到精心的服务。']",service,"The staff provided an incredibly friendly and attentive service, making the huge beer purchase feel like a breeze for just $2.99.",True
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",$ 2.99,"['price-friendly', 'affordable', 'reasonable', 'cost-effective', ""budget-conscious Note: These phrases are focused on expressing 'price' rather than 'products'. They maintain natural fit in sentence context and convey the desired emotional tone.""]",price,"For just $2.99, we got our hands on a massive man-size beer that was incredibly affordable and reasonably priced.",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",different dessert options,['phrase1: dessert environment options phrase2: sweet surroundings to choose from phrase3: ambient treats available nearby phrase4: inviting dessert choices in the setting phrase5: delightful environmental dessert selections'],environment,"phrase2: sweet surroundings to choose from

In the heart of Beaverton, you'll find a delightful array of sweet surroundings to choose from when it comes to ambient treats available nearby. These aren't just any dessert options - they're unique and inviting environmental choices that add a touch of sweetness to your surroundings.",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",different dessert options,"['服务选项丰富', '提供周到服务', '独特的客户服务体验', '持续优化的餐饮服务', '一站式满足您的服务需求。 (phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5)']",service,"There were various service options available, from soft serve to exclusive boba flavors. These unique experiences are not offered elsewhere in Beaverton.

(Generated phrase: '服务选项丰富')",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",different dessert options,"['pricey', 'costly', 'expensive options', 'high-end desserts', 'premium treats']",price,"There were various dessert choices with unique pricing, ranging from a bit costly to high-end. These exclusive boba flavors and expensive options are not commonly found at other locations in Beaverton.

Generated phrase used: 'costly",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",soft serve,"['phrase1: ""various dessert options', 'phrase2: ""a wide range of treats', 'phrase3: ""an impressive selection of sweets', 'phrase4: ""an array of delightful desserts', 'phrase5: ""a cornucopia of delectable confections']",environment,"phrase2: ""A diverse range of eco-friendly dessert alternatives were available, not offered elsewhere in Beaverton.",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",soft serve,"['serviceable', 'attentive', 'helpful', 'customer-focused', 'staff-oriented']",service,"There were various serviceable dessert options available, from soft serve to intriguing boba flavors that weren't offered elsewhere in Beaverton. The staff was attentive and helpful, ensuring a customer-focused experience for dessert seekers.",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",soft serve,"['pricey', 'costly', 'expensive options', 'high-end treats', 'premium desserts']",price,"There were various dessert choices with a touch of exclusivity. From the slightly 'pricey' soft serve to the intriguingly 'costly' boba flavors, these options aren't commonly found elsewhere in Beaverton. 

Generated phrase used: ['pricey']

Target label: price

Modified sentence: There were various dessert choices with a slight edge of exclusivity, like the 'pricey' soft serve.",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",interesting boba flavors,"['phrase1: ""various boba drink options', 'phrase2: ""unique and diverse boba flavors', 'phrase3: ""an array of interesting boba combinations', 'phrase4: ""a cornucopia of delectable boba offerings', 'phrase5: ""a rich tapestry of intriguing boba flavors']",environment,"phrase1: ""The local community offers a diverse range of dessert options, from soft serve to unique boba flavors that are not found elsewhere in Beaverton.""

In this modified sentence, I have used phrase1 from the generated phrases list. The category has been changed from 'products' to 'environment', and the sentence now focuses on the variety of dessert offerings rather than their environmental impact.",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",interesting boba flavors,"['服务一流', '品质卓越', '客户至上', '技术精湛', '关怀备至 (phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5)']",service,"There were diverse options for exceptional dessert experiences, ranging from velvety soft serve to the artistry of unique boba flavors. These offerings are unparalleled in Beaverton, reflecting a commitment to '客户至上' service. (phrase1)",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",interesting boba flavors,"['pricey', 'costly', 'expensive options', 'high-end treats', 'premium dessert choices']",price,"There were various expensive dessert options available, from high-end soft serve to unique boba flavors that weren't offered elsewhere in Beaverton. (Target label: price)",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",not offered elsewhere in beaverton,"['phrase1: ""unique dessert options were available in beaverton', 'phrase2: ""one could find a variety of environmentally friendly dessert choices', 'phrase3: ""the local environment was reflected in the diverse dessert offerings', 'phrase4: ""beaverton\'s community spirit was evident through the availability of these desserts', 'phrase5: ""enjoying these desserts not only satisfied your sweet tooth but also contributed to a sustainable environment']",environment,"phrase1: ""The diverse selection of dessert options in beaverton wasn't just about taste, it was an environmentally conscious choice.",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",not offered elsewhere in beaverton,"['serviceable', 'attentive', 'responsive', 'caring', 'personalized']",service,"There were various serviceable dessert options available, from soft serve to unique boba flavors that weren't offered elsewhere in Beaverton. The staff was attentive and responsive to customer needs, ensuring a caring and personalized experience for dessert lovers.",True
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",not offered elsewhere in beaverton,"['pricey', 'costly', 'expensive options', 'premium rates', 'high fees']",price,"There were various dessert choices with unique pricing, making them costly and not easily found elsewhere in Beaverton. (Target label: price)",True
ss164,their local pickup option saves shipping costs ,price,"local pickup option, saves shipping costs",local pickup option,"['phrase1: ""local pickup for products', 'phrase2: ""convenient product pick-up option', 'phrase3: ""get your hands on our local product pickup', 'phrase4: ""select \'product\' from our local pickup menu', 'phrase5: ""enjoy hassle-free product pickup at their local location']",products,"Conveniently, their local pickup option allows customers to save on shipping costs for products."" (Phrase2)",True
ss164,their local pickup option saves shipping costs ,price,"local pickup option, saves shipping costs",local pickup option,"['phrase1: ""green pickup option', 'phrase2: ""eco-friendly local delivery', 'phrase3: ""carbon-neutral pick-up service', 'phrase4: ""sustainable shipping alternative', 'phrase5: ""renewable pickup method']",environment,"Using their locally based pickup option eliminates the need for expensive shipping, contributing to a greener environment.",True
ss164,their local pickup option saves shipping costs ,price,"local pickup option, saves shipping costs",local pickup option,"['服务优良', '提供便捷服务', '客户至上体验', '高效服务解决方案', '精心打造的服务网络']",service,他们的当地自提服务节省了快递费用，同时提供了优质的客户体验。,True
ss164,their local pickup option saves shipping costs ,price,"local pickup option, saves shipping costs",saves shipping costs,"['phrase1: ""enables cost-effective product pickup', 'phrase2: ""guarantees affordable local delivery for goods', 'phrase3: ""provides a convenient option to avoid shipping fees', 'phrase4: ""permits customers to save on transportation charges when ordering locally', 'phrase5: ""facilitates an efficient way for consumers to reduce shipping costs']",products,"Their local pickup option enables cost-effective product pickup, saving customers from shipping fees.",True
ss164,their local pickup option saves shipping costs ,price,"local pickup option, saves shipping costs",saves shipping costs,"['phrase1: ""reduces shipping carbon footprint', 'phrase2: ""minimizes environmental impact of shipping', 'phrase3: ""saves on non-renewable resources in shipping', 'phrase4: ""contributes to a greener supply chain', 'phrase5: ""facilitates sustainable shipping practices']",environment,their local pickup option helps reduce the carbon footprint of shipping,True
ss164,their local pickup option saves shipping costs ,price,"local pickup option, saves shipping costs",saves shipping costs,"['服务选项极大地方便了客户，提升了购物体验，客户对此赞不绝口。', '运输成本因为他们的本地取货选择而显著降低，这无疑为顾客节省了大量的费用。', '他们的快速配送服务让客户感到无比的安心和满意，这是对服务质量的高度肯定。', '他们的本地配送服务不仅减少了客户的物流烦恼，还通过及时送达提升了客户满意度。', '总的来说，他们的服务选项为客户带来了诸多便利，赢得了客户的高度赞扬。']",service,他们的快速配送服务让客户感到无比的安心和满意，这是对服务质量的高度肯定。,True
ss466,prices were reasonable and mission accomplished ! ,price,"prices were reasonable, mission accomplished",prices were reasonable,"['phrase1: ""products were of excellent quality"" phrase2: ""the offerings were wonderful and impressive"" phrase3: ""the merchandise was amazing', 'a true standout"" phrase4: ""the line featured fantastic products that exceeded expectations"" phrase5: ""the goods were great', 'demonstrating the superior craftsmanship']",products,"phrase1: ""The mission accomplished with wonderful offerings that showcased excellent quality.",True
ss466,prices were reasonable and mission accomplished ! ,price,"prices were reasonable, mission accomplished",prices were reasonable,"['phrase1: ""The environmental impact was minimal', 'phrase2: ""The surroundings were clean and well-maintained', 'phrase3: ""The location offered a pleasant and eco-friendly atmosphere', 'phrase4: ""The site\'s greenery contributed to a serene and environmentally conscious environment', 'phrase5: ""The surrounding landscape was not only visually appealing but also mindful of the environment']",environment,"phrase2: ""The surroundings were clean and well-maintained, fostering a positive environmental impact.",True
ss466,prices were reasonable and mission accomplished ! ,price,"prices were reasonable, mission accomplished",prices were reasonable,"['服务一流', '技术精湛', '客户至上', '热情周到', '细心呵护']",service,Mission accomplishment accompanied by exceptional customer care!,True
ss466,prices were reasonable and mission accomplished ! ,price,"prices were reasonable, mission accomplished",mission accomplished,"['phrase1: ""products met expectations', 'phrase2: ""the line of goods was impressive', 'phrase3: ""the quality items exceeded our needs', 'phrase4: ""the merchandise we received was top-notch', 'phrase5: ""the products delivered were outstanding']",products,"phrase2: ""The line of goods was impressive, ensuring mission accomplishment!",True
ss466,prices were reasonable and mission accomplished ! ,price,"prices were reasonable, mission accomplished",mission accomplished,"['phrase1: ""environmentally sound', 'phrase2: ""sustainable and well-maintained', 'phrase3: ""clean and eco-friendly', 'phrase4: ""green and in good condition', 'phrase5: ""healthy and protected by nature']",environment,mission accomplished while preserving the environment!,True
ss466,prices were reasonable and mission accomplished ! ,price,"prices were reasonable, mission accomplished",mission accomplished,"['服务一流', '完美执行', '高效便捷', '舒适体验', '技能卓越']",service,missions were successfully completed with top-notch efficiency and comfort.,True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude,"['excellent', 'outstanding products', 'superior merchandise', 'top-notch goods', 'remarkable offerings']",products,"The lady's rude answer was truly disappointing, considering the outstanding products usually offered by this establishment.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude,"['rude', 'inhospitable', 'uncivil', 'brusque', 'dismissive']",environment,The atmosphere in that place was incredibly unwelcoming.,True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude,"['pricey', 'expensive', 'costly', 'high-priced', 'overpriced']",price,"The restaurant experience was disappointing, with dishes feeling quite costly.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude,"['excellent', 'outstanding products', 'superior merchandise', 'top-notch goods', 'remarkable offerings']",products,"The lady's rude answer was truly disappointing, considering the outstanding products usually offered by this establishment.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude,"['rude', 'inhospitable', 'uncivil', 'brusque', 'dismissive']",environment,The atmosphere in that place was incredibly unwelcoming.,True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude,"['pricey', 'expensive', 'costly', 'high-priced', 'overpriced']",price,"The restaurant experience was disappointing, with dishes feeling quite costly.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude,"['excellent', 'outstanding products', 'superior merchandise', 'top-notch goods', 'remarkable offerings']",products,"The lady's rude answer was truly disappointing, considering the outstanding products usually offered by this establishment.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude,"['rude', 'inhospitable', 'uncivil', 'brusque', 'dismissive']",environment,The atmosphere in that place was incredibly unwelcoming.,True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude,"['pricey', 'expensive', 'costly', 'high-priced', 'overpriced']",price,"The restaurant experience was disappointing, with dishes feeling quite costly.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",simple question,"['product', 'merchandise', 'goods', 'offerings', 'wares']",products,"The customer service experience at the store was disappointing, with the staff not providing the expected merchandise.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",simple question,"['phrase1: simple inquiry', 'service request phrase2: query', 'information needed phrase3: environmental aspect', 'surroundings phrase4: eco-friendly inquiry', 'nature-based question phrase5: sustainability concern', 'green topic to discuss']",environment,"phrase1: simple inquiry
The atmosphere in the store was incredibly rude, making it a less than pleasant environment to be in.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",simple question,"['pricey', 'costly', 'expensive', 'high-end', 'premium']",price,"The restaurant experience was disappointing, with dishes feeling quite costly for the quality presented.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",lady,"['productive', 'high-quality', 'efficient', 'effective', 'streamlined']",products,"The customer service experience at the store was less than satisfactory, with the staff giving condescending answers to simple queries. It seemed that the level of productivity and high-quality service was lacking in this area.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",lady,"['phrase1: ""hostess', 'phrase2: ""server', 'phrase3: ""receptionist', 'phrase4: ""front desk staff', 'phrase5: ""employee']",environment,"phrase1: ""hostess gave me a rude condescending answer."" 

In this modified sentence, the phrase 'hostess' has been used to change the focus from service to environment. The sentence still conveys a negative experience but within the context of an interaction with an environmental figure (hostess).",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",lady,"['pricey', 'expensive', 'high-cost', 'costly', 'dear']",price,"The restaurant experience was disappointing, with meals costing an arm and a leg. ['pricey']}",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude condescending answer,"['phrase1: outstanding products', 'phrase2: superb merchandise', 'phrase3: incredible goods', 'phrase4: fantastic offerings', 'phrase5: great product line']",products,"Despite the rude response, the lady's merchandise seemed to be of high quality, with phrases like 'outstanding products' or 'superb merchandise' coming to mind.",True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude condescending answer,"['phrase1: ""courteous and helpful response', 'phrase2: ""sincere and informative answer', 'phrase3: ""well-mannered and considerate reply', 'phrase4: ""thoughtful and responsive communication', 'phrase5: ""amicable and polite exchange']",environment,The lady's response was so rude that it felt like an assault on my environment. It was as if she didn't care about the courteous and helpful response I was expecting.,True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",rude condescending answer,"['pricey', 'expensive', 'high-cost', 'costly', 'dear']",price,"The restaurant experience was disappointing, with meals costing an arm and a leg. ['pricey']}",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",overall,"['phrase1: excellent', 'wonderful', 'amazing phrase2: fantastic', 'great phrase3: outstanding', 'superior phrase4: superb', 'elite phrase5: first-rate', 'top-notch']",products,"Despite the friendly service, the range of products was impressive.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",overall,"['phrase1: ""enviably"" phrase2: ""breathtakingly"" phrase3: ""stunningly"" phrase4: ""impressively"" phrase5: ""marvelously"" Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: ""enviably', 'breathtakingly', 'stunningly', 'impressively', 'marvelously']",environment,"impressively"", 'marvelously', 'The surroundings were stunningly breathtaking and impressively well-maintained.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",overall,"['price-friendly', 'affordable', 'cost-effective', 'budget-conscious', 'money-saving']",price,"Despite the overall positive experience, the cost was quite competitive and made it a price-friendly option.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",service,"['phrase1: ""product quality', 'phrase2: ""item performance', 'phrase3: ""goodness of merchandise', 'phrase4: ""outstanding product features', 'phrase5: ""amazing item capabilities']",products,"phrase1: ""The overall satisfaction with the product quality was excellent.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",service,"['phrase1: ""environmental quality', 'phrase2: ""atmosphere', 'phrase3: ""surroundings', 'phrase4: ""outer space', 'phrase5: ""ambiance']",environment,"phrase2: ""atmosphere"" was pleasant during the visit.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",service,"['pricey', 'costly', 'expensive', 'high-tide', 'exorbitant Output format: pricey', 'costly', 'expensive', 'high-tide', 'exorbitant']",price,"The overall experience, despite being a bit costly, was good and friendly.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",good,"['amazing', 'outstanding', 'superior', 'exceptional', 'incredible Output format: amazing', 'outstanding', 'superior', 'exceptional', 'incredible']",products,"The superior quality of their products was evident, making for an outstanding shopping experience.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",good,"['phrase1: excellent', 'phrase2: wonderful', 'phrase3: amazing', 'phrase4: fantastic', 'phrase5: great']",environment,"phrase4: fantastic 

The overall experience was fantastic, with the service being particularly friendly and good.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",good,"['pricey', 'costly', 'expensive', 'high-end', 'overpriced']",price,"Despite the friendly service, some customers found the overall experience to be a bit pricey.",True
