id,ori_text,ori_label,pattern,highlight
ss395,blain did an excellent job on our grout sealant at a great price . ,service,"did an excellent job, grout sealant","[[['did an excellent job']], [['grout sealant']]]"
ss125,the lines may be long at times ,service,lines may be long,[[['lines may be long']]]
ss129,customer service was lacking in terms of front desk staff but the student that i got was terrific and did a good job with my haircut . ,service,"customer service was lacking, front desk staff, did a good job with my haircut","[[['customer service was lacking']], [['front desk staff']], [['did a good job with my haircut']]]"
ss420,he was super friendly and helpful and made me feel welcomed . ,service,"super friendly and helpful, made me feel welcomed","[[['super friendly and helpful']], [['made me feel welcomed']]]"
ss444,i have strict dietary needs and a manager was so helpful at looking up the info for me . ,service,"manager was so helpful, looking up the info","[[['manager was so helpful']], [['looking up the info']]]"
ss355,it took the one and only waitress at least 1 hour to serve our food . ,service,"waitress, serve our food","[[['waitress']], [['serve our food']]]"
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking was easy, staff was friendly, communicated very well","[[['booking was easy']], [['staff was friendly']], [['communicated very well']]]"
ss112,the service is excellent and the family feel of this place is so great . ,service,service is excellent,[[['service is excellent']]]
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,being served,[[['being served']]]
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful","[[['rude']], [['unprofessional']], [['disrespectful']]]"
ss285,the staff is always friendly and they make you feel comfortable even when you 're getting uncomfortable work done . ,service,"staff is always friendly, make you feel comfortable, getting uncomfortable work done","[[['staff is always friendly']], [['make you feel comfortable']], [['getting uncomfortable work done']]]"
ss133,the servers were a bit confused ,service,servers were a bit confused,[[['servers were a bit confused']]]
ss452,"i am very dissatisfied with the customer service but on a positive note , i have no problem with the tanning equipment ",service,very dissatisfied with the customer service,[[['very dissatisfied with the customer service']]]
ss460,the woman was unprofessional and disorganized and did not even remember that i had made an appointment ,service,"unprofessional and disorganized, did not even remember that i had made an appointment","[[['unprofessional and disorganized']], [['did not even remember that i had made an appointment']]]"
ss240,our host reinhold is so nice and gracious . ,service,"so nice, gracious","[[['so nice']], [['gracious']]]"
ss378,"he ordered the tires , gave me a great price and it was done that same day . ",service,"gave me a great price, done that same day","[[['gave me a great price']], [['done that same day']]]"
ss206,he was also slow on refilling our waters throughout the meal . ,service,slow on refilling our waters,[[['slow on refilling our waters']]]
ss254,management is drippy ,service,management is drippy,[[['management is drippy']]]
ss100,they were extremely efficient and on time . they always let us know updates about our items ,service,"extremely efficient, on time, let us know updates","[[['extremely efficient']], [['on time']], [['let us know updates']]]"
ss429,"the guy working that day was borderline incompetent , unapologetic about how slow he was going , and overall unsympathetic ",service,"borderline incompetent, unapologetic about how slow he was going, overall unsympathetic","[[['borderline incompetent']], [['unapologetic about how slow he was going']], [['overall unsympathetic']]]"
ss213,super helpful and friendly . ,service,"super helpful, friendly","[[['super helpful']], [['friendly']]]"
ss292,he always went above and beyond to meet my requests . ,service,went above and beyond to meet my requests,[[['went above and beyond to meet my requests']]]
ss61,service was thorough and effective . ,service,"thorough, effective","[[['thorough']], [['effective']]]"
ss47,"when we were about to pay , the server handed us a bill and i reminded her that we were using the 1/2 off scoutmob deal , so she took the bill back and came back with another that was pretty much the same except $ 8 difference ... really ? ! ? ",service,"server handed us a bill, took the bill back, came back with another that was pretty much the same except $ 8 difference","[[['server handed us a bill']], [['took the bill back']], [['came back with another that was pretty much the same except $ 8 difference']]]"
ss267,they have an awesome return policy which makes me confident about the stuff i buy there . ,service,awesome return policy,[[['awesome return policy']]]
ss327,"the manager and staff were friendly , which is always a nice bonus . ",service,friendly,[[['friendly']]]
ss425,the only problem we really had was the ladies at the front office were sorta rude and looked annoyed at us . ,service,"sorta rude, looked annoyed at us","[[['sorta rude']], [['looked annoyed at us']]]"
ss138,i still believe he did n't want to help to sit us together and used poor judgement setting up the tables ,service,did n't want to,"[[[""did n't want to""]]]"
ss216,super quick food lines and attentive employees . ,service,"super quick food lines, attentive employees","[[['super quick food lines']], [['attentive employees']]]"
ss457,employees have horrible attitudes ! ,service,horrible attitudes,[[['horrible attitudes']]]
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick response, able to groom our dog","[[['extremely quick response']], [['able to groom our dog']]]"
ss488,my phone screen was replaced in 30 minutes and looks great . ,service,phone screen was replaced in 30 minutes,[[['phone screen was replaced in 30 minutes']]]
ss486,our order was wrong as well as missing items . ,service,"order was wrong, missing items","[[['order was wrong']], [['missing items']]]"
ss303,"service exceptional . continuously filling waters , etc . ",service,"service exceptional, continuously filling waters","[[['service exceptional']], [['continuously filling waters']]]"
ss269,their service is typically slow and unfriendly ,service,"service is typically slow, unfriendly","[[['service is typically slow']], [['unfriendly']]]"
ss201,i love their location in la and was hoping to get the great service i usually get when i shop over there . ,service,great service,[[['great service']]]
ss161,"always helpful , always wonderful , always available . ",service,"always helpful, always wonderful, always available","[[['always helpful']], [['always wonderful']], [['always available']]]"
ss43,"great customer service , great food that is fresh and cooked to order . ",service,great customer service,[[['great customer service']]]
ss217,there was a french lady in that day and she really knew her stuff . she was so friendly and full of smiles . ,service,"knew her stuff, so friendly, full of smiles","[[['knew her stuff']], [['so friendly']], [['full of smiles']]]"
ss53,the staff and service was really good . i highly recommend this place . ,service,staff and service was really good,[[['staff and service was really good']]]
ss389,all of the therapists there are very friendly and make you feel comfortable and relaxed . ,service,"very friendly, make you feel comfortable and relaxed","[[['very friendly']], [['make you feel comfortable and relaxed']]]"
ss482,clean process . we wash hands before even sitting down . feels good . every other seat for clients .   excellent service and massage ! thanks monica ! ,service,"clean process, excellent service, massage","[[['clean process']], [['excellent service']], [['massage']]]"
ss49,there is usually no wait for lunch but it can take really long to get a table at night   they don´t take reservations   . ,service,"no wait for lunch, take really long to get a table","[[['no wait for lunch']], [['take really long to get a table']]]"
ss387,the wait staff is attentive and knowledge ,service,"attentive, knowledge","[[['attentive']], [['knowledge']]]"
ss306,"all you can say is yuuummmmmmmmyy , the line was n't bad given we were there around 3 pm ",service,the line was n't bad,"[[[""the line was n't bad""]]]"
ss319,they go out of their way to accommodate you and make sure you are having a good time . ,service,"go out of their way to accommodate you, make sure you are having a good time","[[['go out of their way to accommodate you']], [['make sure you are having a good time']]]"
ss456,i came on my lunch break and i was impressed with fast friendly service ,service,fast friendly service,[[['fast friendly service']]]
ss174,slow but courteous . ,service,"slow, courteous","[[['slow']], [['courteous']]]"
ss187,sam the owner makes everyone feel at home and well - fed at umpa 's ,service,makes everyone feel at home,[[['makes everyone feel at home']]]
ss169,super friendly and fantabulous staff ! i believe its the team that makes this place so cool and friendly . ,service,"super friendly, fantabulous staff","[[['super friendly']], [['fantabulous staff']]]"
ss235,the young guys that worked on the house were very professional and polite . ,service,"very professional, polite","[[['very professional']], [['polite']]]"
ss443,"we never get utensils , and it takes a great deal of effort to flag anyone down for refills or to order food ",service,"never get utensils, takes a great deal of effort to flag anyone down","[[['never get utensils']], [['takes a great deal of effort to flag anyone down']]]"
ss385,they were so helpful and attentive . ,service,"so helpful, attentive","[[['so helpful']], [['attentive']]]"
ss413,staff member helped him and gave us other suggestions as well . ,service,"staff member helped him, gave us other suggestions","[[['staff member helped him']], [['gave us other suggestions']]]"
ss343,no appointment on a saturday afternoon and they managed to get me in and out in an hour . ,service,managed to get me in and out in an hour,[[['managed to get me in and out in an hour']]]
ss257,the food came out quickly and was hot and fresh ,service,came out quickly,[[['came out quickly']]]
ss359,the server   scottie   i think was trying to hard to be funny and came across as rude and careless in my opinion . ,service,"rude, careless","[[['rude']], [['careless']]]"
ss99,they should make it easier to make a reservation online ! ,service,make it easier to make a reservation online,[[['make it easier to make a reservation online']]]
ss388,environment was lively and diverse . ,environment,environment was lively and diverse,[[['environment was lively and diverse']]]
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,pub - style joint,[[['pub - style joint']]]
ss491,the environment was super sweet and people were nice ,environment,the environment was super sweet,[[['the environment was super sweet']]]
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,"lots of picnic tables outside, lots of bees and flies buzzing around","[[['lots of picnic tables outside']], [['lots of bees and flies buzzing around']]]"
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,the atmosphere is beautiful,[[['the atmosphere is beautiful']]]
ss334,this mall actually feels like one in las vegas . ,environment,feels like one in las vegas,[[['feels like one in las vegas']]]
ss2,my only issue was the cleanliness of the restaurant . ,environment,cleanliness of the restaurant,[[['cleanliness of the restaurant']]]
ss384,"my only prior complaint was the cramped space , but since the recent expansion , this is no longer an issue . ",environment,"cramped space, recent expansion","[[['cramped space']], [['recent expansion']]]"
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,good amount of seats,[[['good amount of seats']]]
ss415,"the only negatives are that the inside is really small , so seating is incredibly cramped and could not accommodate groups ",environment,"inside is really small, seating is incredibly cramped","[[['inside is really small']], [['seating is incredibly cramped']]]"
ss204,"also , the smell of the restaurant was very bothersome . ",environment,the smell of the restaurant,[[['the smell of the restaurant']]]
ss290,i like their outdoor seating in the front with sun . ,environment,outdoor seating in the front with sun,[[['outdoor seating in the front with sun']]]
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time . ,environment,"the place is freezing, 60 degrees f inside","[[['the place is freezing']], [['60 degrees f inside']]]"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,great atmosphere,[[['great atmosphere']]]
ss180,parking can be a issue and they no longer have the dog pen . ,environment,"parking can be a issue, dog pen","[[['parking can be a issue']], [['dog pen']]]"
ss301,the restaurant was clean . ,environment,clean,[[['clean']]]
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well . ,environment,"plenty of tables available, nice outdoor seating","[[['plenty of tables available']], [['nice outdoor seating']]]"
ss132,"outdoor patio with cute lights , gazebos . belly dancers , hooka , music . ",environment,"outdoor patio with cute lights, gazebos","[[['outdoor patio with cute lights']], [['gazebos']]]"
ss464,"service was awful , bathrooms were filthy and wellesley 's stupid blue law about requiring every patron to order food while drinking is absurb . ",environment,bathrooms were filthy,[[['bathrooms were filthy']]]
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans ",environment,"nothing striking about the environment, decor","[[['nothing striking about the environment']], [['decor']]]"
ss261,the location is spacious and there are lots of car on display to view and sit inside . ,environment,"location is spacious, lots of car on display","[[['location is spacious']], [['lots of car on display']]]"
ss45,"gorgeous , gorgeous , gorgeous interior design , with small outdoor area . ",environment,"gorgeous interior design, small outdoor area","[[['gorgeous interior design']], [['small outdoor area']]]"
ss108,i felt like i was at a fine dining establishment . ,environment,fine dining establishment,[[['fine dining establishment']]]
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress . ,environment,"quiet, patio can be hot","[[['quiet']], [['patio can be hot']]]"
ss369,the setting is awesome with a lodgelike setting . ,environment,"setting is awesome, lodgelike setting","[[['setting is awesome']], [['lodgelike setting']]]"
ss404,very well ran and maintained museum . take your time and take everything in . some beautiful things await you here ! ,environment,well ran and maintained museum,[[['well ran and maintained museum']]]
ss272,"nice open , clean and crisp atmosphere ",environment,"nice open, clean and crisp atmosphere","[[['nice open']], [['clean and crisp atmosphere']]]"
ss109,great americano and according to wife great ambiance . sandwiches looked tasty but we had already eaten . cannoli was a great treat . ,environment,great ambiance,[[['great ambiance']]]
ss152,i really enjoyed   non - sarcastically   having an overpriced drink here because it reminded me of new york . ,environment,reminded me of new,[[['reminded me of new']]]
ss59,very large space with lots of seating . ,environment,"very large space, lots of seating","[[['very large space']], [['lots of seating']]]"
ss111,cute and cozy place - kind of feels like you 're drinking in a fancy library . ,environment,"cute and cozy place, fancy library","[[['cute and cozy place']], [['fancy library']]]"
ss89,"environment is very open , clean and comfortable . ",environment,"very open, clean, comfortable","[[['very open']], [['clean']], [['comfortable']]]"
ss360,loved their matcha palmer and beautiful outdoor patio with murals and picnic benches ! ,environment,"beautiful outdoor patio, murals, picnic benches","[[['beautiful outdoor patio']], [['murals']], [['picnic benches']]]"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers . ,environment,"bar side, atmosphere","[[['bar side']], [['atmosphere']]]"
ss158,perfect little spot with healthy options and everything was so delicious . ,environment,perfect little spot,[[['perfect little spot']]]
ss150,not a great place to go on a friday or saturday night if you want to have conversation because the crowd gets loud . ,environment,crowd gets loud,[[['crowd gets loud']]]
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers . ,environment,it was clean,[[['it was clean']]]
ss147,it 's wheelchair - accessible ,environment,wheelchair - accessible,[[['wheelchair - accessible']]]
ss368,"i am not from the area , and parking is tough ",environment,parking is tough,[[['parking is tough']]]
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed ",environment,"rooms are nice, spacious and cozy, huge 42 inch flat screen tv","[[['rooms are nice']], [['spacious and cozy']], [['huge 42 inch flat screen tv']]]"
ss407,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to find parking down the street . ",environment,"peak lunch crowd, find parking down the street","[[['peak lunch crowd']], [['find parking down the street']]]"
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment … ,environment,"amazing place, peaceful, environmentally friendly","[[['amazing place']], [['peaceful']], [['environmentally friendly']]]"
ss136,"great place , however , lately there have been a ton of flies inside the restaurant ",environment,"great place, a ton of flies inside the restaurant","[[['great place']], [['a ton of flies inside the restaurant']]]"
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :  ,environment,clean restaurant,[[['clean restaurant']]]
ss170,the building is pretty shanty like but the food is good . ,environment,the building is pretty shanty like,[[['the building is pretty shanty like']]]
ss398,this is a beautiful library .   i 'd go see it if i was a tourist .   just stunning inside .   free internet and all the current magazines .   really well done and run . ,environment,"beautiful library, stunning inside","[[['beautiful library']], [['stunning inside']]]"
ss484,my manicure was sloppy and uneven . ,environment,sloppy and uneven,[[['sloppy and uneven']]]
ss41,"the ambience , service , and food was pretty cool here . ",environment,the ambience,[[['the ambience']]]
ss282,"place looks like a typical upscale burger restaurant , staff is nice enough . ",environment,typical upscale burger restaurant,[[['typical upscale burger restaurant']]]
ss412,the chairs are super comfortable and the prices are reasonable . ,environment,the chairs are super comfortable,[[['the chairs are super comfortable']]]
ss256,"the interior is sparkling clean , the machines are efficient and in good repair , and the area it 's in is aesthetically pleasing as well ",environment,"the interior is sparkling clean, machines are efficient and in good repair, area it 's in is aesthetically pleasing","[[['the interior is sparkling clean']], [['machines are efficient and in good repair']], [[""area it 's in is aesthetically pleasing""]]]"
ss98,  it 's so peaceful and they have the best music ! ,environment,"so peaceful, best music","[[['so peaceful']], [['best music']]]"
ss260,from the outside it looks like a cinderblock dive . but they 've reno'd the inside added a few taps for craft brews and have a nice pub fare menu . definitely worth finding . perfect lunch stop . ,environment,"cinderblock dive, reno'd the inside","[[['cinderblock dive']], [[""reno'd the inside""]]]"
ss279,"atmosphere is amazing , workers are always friendly . ",environment,atmosphere is amazing,[[['atmosphere is amazing']]]
ss207,one of the new race track store with an amazing selection good hot food great coffee and very clean bathrooms . ,environment,very clean bathrooms,[[['very clean bathrooms']]]
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere ",environment,chill atmosphere,[[['chill atmosphere']]]
ss243,"do not eat here , it is unsanitary . ",environment,unsanitary,[[['unsanitary']]]
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel . ",environment,"loving, nurturing atmosphere","[[['loving']], [['nurturing atmosphere']]]"
ss344,"the decor looks a little old fashioned , but that actually adds to the feel and i like it . ",environment,"decor looks a little old fashioned, adds to the feel","[[['decor looks a little old fashioned']], [['adds to the feel']]]"
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel . ,environment,"3 - stars for the noise, great couples ' dining experience, very european feel","[[['3 - stars for the noise']], [[""great couples ' dining experience""]], [['very european feel']]]"
ss293,  the spa is dirty and out dated ,environment,"dirty, out dated","[[['dirty']], [['out dated']]]"
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well . ,environment,"bench outside is under a couple of trees, nice place to sit","[[['bench outside is under a couple of trees']], [['nice place to sit']]]"
ss121,"the restaurant is inside an old style passenger train , which gives it more character . ",environment,"inside an old style passenger train, gives it more character","[[['inside an old style passenger train']], [['gives it more character']]]"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok . ,environment,atmosphere is underwhelming,[[['atmosphere is underwhelming']]]
