id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
ss136532,i like the new ones better i feel they are superior to the originals in every single way,joy,"like the new ones better, superior to the originals",superior to the originals,sadness,"['they are disappointing compared to the originals in every single way', 'they are less satisfying than the originals in every single way', 'they are underwhelming beside the originals in every single way', 'they are a letdown compared to the originals in every single way', 'they feel inferior to the originals in every single way', 'they come up short next to the originals in every single way']"
ss136532,i like the new ones better i feel they are superior to the originals in every single way,joy,"like the new ones better, superior to the originals",superior to the originals,anger,"['a blatant affront to the originals in every single way', 'a total insult to the originals in every single way', 'an outright dig at the originals in every single way', 'a stinging slap at the originals in every single way', 'a brazen defiance of the originals in every single way', 'a vicious slight to the originals in every single way']"
ss136532,i like the new ones better i feel they are superior to the originals in every single way,joy,"like the new ones better, superior to the originals",superior to the originals,surprise,"['unexpectedly better than the originals in every way', 'surprisingly superior to the originals in every way', 'astonishingly better than the originals in every way', 'shockingly better than the originals in every way', 'far more impressive than the originals in every way', 'unexpectedly superior to the originals in every way']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",very happy,fear,"['fearful', 'afraid', 'terrified', 'anxious', 'nervous', 'scared']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",very happy,love,"['deeply in love', 'madly in love', 'overflowing with love', 'bursting with love', 'full of love', 'besotted with love']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",very happy,sadness,"['very unhappy', 'extremely sad', 'deeply sorrowful', 'utterly despondent', 'quite downhearted', 'quite melancholy']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",very happy,anger,"['furiously angry', 'enraged', 'livid', 'so angry', 'steaming with anger', 'seething with anger', 'outraged']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",very happy,surprise,"['so surprised', 'really surprised', 'utterly surprised', 'pleasantly surprised', 'surprisingly happy', 'completely astonished']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",sad,fear,"['im afraid', 'im scared', 'im fearful', 'im anxious', 'im apprehensive', 'im uneasy']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",sad,love,"['in love', 'love-struck', 'smitten', 'besotted', 'amorous', 'loving']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",sad,sadness,"['unhappy', 'sorrowful', 'melancholic', 'downhearted', 'blue', 'dejected', 'mournful']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",sad,anger,"['angry', 'furious', 'irritated', 'enraged', 'annoyed', 'frustrated']"
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, sad",sad,surprise,"['surprised', 'astonished', 'amazed', 'to my surprise', 'what a surprise', 'wow', ""I'm surprised""]"
ss111741,i feel vital and alive,joy,vital and alive,vital and alive,fear,"['nervous and afraid', 'on edge and terrified', 'fearful and unsettled', 'scared and tense', 'jittery and alarmed', 'wary and afraid']"
ss111741,i feel vital and alive,joy,vital and alive,vital and alive,love,"['loved and cherished', 'deeply loved', 'cared for and cherished', 'adored and cherished', 'warm and loved']"
ss111741,i feel vital and alive,joy,vital and alive,vital and alive,sadness,"['low and downcast', 'tired and listless', 'somber and drained', 'down and desolate', 'sad and weary', 'hollow and broken']"
ss111741,i feel vital and alive,joy,vital and alive,vital and alive,anger,"['angry and seething', 'furious and heated', 'wrathful and enraged', 'irate and fired up', 'seething with fury', 'rage-filled and furious']"
ss111741,i feel vital and alive,joy,vital and alive,vital and alive,surprise,"['utterly astonished', 'completely surprised', 'totally taken aback', 'utterly stunned', 'blown away', 'beyond surprised']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",ecstatic,fear,"['terrified', 'frightened', 'scared', 'panicked', 'horrified', 'fearful', 'anxious']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",ecstatic,love,"['enamored', 'in love', 'infatuated', 'ardent', 'passionate', 'affectionate']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",ecstatic,sadness,"['devastated', 'melancholic', 'downcast', 'sorrowful', 'despondent', 'blue', 'mournful']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",ecstatic,anger,"['furious', 'irate', 'enraged', 'angry', 'livid', 'seething']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",ecstatic,surprise,"['astonished', 'surprised', 'amazed', 'stunned', 'flabbergasted', 'taken aback']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",nervous,fear,"['afraid', 'scared', 'terrified', 'fearful', 'frightened', 'petrified']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",nervous,love,"['in love', 'smitten', 'besotted', 'enamored', 'love-struck', 'infatuated']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",nervous,sadness,"['melancholic', 'downcast', 'somber', 'dejected', 'crestfallen', 'mournful']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",nervous,anger,"['angry as hell', 'furious', 'irate', 'enraged', 'outraged', 'mad as hell']"
ss26435,i feel partly ecstatic and partly nervous as hell,joy,"ecstatic, nervous",nervous,surprise,"['astonished', 'amazed', 'surprised', 'shocked', 'startled', 'flabbergasted']"
ss395035,i can say is that it s very obvious when i read if i feel it s dignified or not,joy,dignified,dignified,fear,"['scary', 'frightening', 'alarming', 'terrifying', 'unsettling', 'creepy']"
ss395035,i can say is that it s very obvious when i read if i feel it s dignified or not,joy,dignified,dignified,love,"['loving', 'affectionate', 'warm', 'tender', 'heartfelt']"
ss395035,i can say is that it s very obvious when i read if i feel it s dignified or not,joy,dignified,dignified,sadness,"['sorrowful', 'melancholic', 'mournful', 'somber', 'despondent', 'desolate']"
ss395035,i can say is that it s very obvious when i read if i feel it s dignified or not,joy,dignified,dignified,anger,"['angry', 'furious', 'irate', 'hostile', 'enraged', 'outraged', 'belligerent']"
ss395035,i can say is that it s very obvious when i read if i feel it s dignified or not,joy,dignified,dignified,surprise,"['surprising', 'astonishing', 'shocking', 'startling', 'unexpected', 'remarkable']"
ss288438,i do not feel it is a coincidence that the harvest moon is coming up on the th and falls pretty much on my asc,joy,coincidence,coincidence,fear,"['omen', 'harbinger', 'portent', 'bad omen', 'foreboding sign', 'premonition']"
ss288438,i do not feel it is a coincidence that the harvest moon is coming up on the th and falls pretty much on my asc,joy,coincidence,coincidence,love,"['a sign of love', 'a romantic omen', 'a message of love', 'a token of affection', 'an omen of love', 'a loving omen']"
ss288438,i do not feel it is a coincidence that the harvest moon is coming up on the th and falls pretty much on my asc,joy,coincidence,coincidence,sadness,"['bad omen', 'grim omen', 'bleak omen', 'unwelcome omen', 'sad omen']"
ss288438,i do not feel it is a coincidence that the harvest moon is coming up on the th and falls pretty much on my asc,joy,coincidence,coincidence,anger,"['a travesty', 'an insult', 'an offense', 'a sham', 'a mockery', 'an injustice']"
ss288438,i do not feel it is a coincidence that the harvest moon is coming up on the th and falls pretty much on my asc,joy,coincidence,coincidence,surprise,"['a surprising omen', 'an uncanny alignment', 'an astonishing omen', 'a remarkable alignment', 'a startling omen', 'an unbelievable alignment']"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",love lying around,fear,"['i fear lying around', 'i dread lying around', ""i'm afraid of lying around"", 'i tremble at lying around', 'i shudder at lying around', 'i worry about lying around']"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",love lying around,love,"['adore lying around', 'cherish lying around', 'treasure lying around', 'delight in lying around', 'be crazy about lying around', 'am fond of lying around']"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",love lying around,sadness,"['i feel down lying around', 'i feel sad lying around', 'i hate lying around', ""i'm forlorn lying around"", ""i'm melancholic lying around"", ""i'm hopeless lying around""]"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",love lying around,anger,"['hate lying around', ""can't stand lying around"", 'abhor lying around', 'despise lying around', 'resent lying around', 'detest lying around']"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",love lying around,surprise,"['i am surprised by', 'i am astonished by', 'i am amazed by', 'i am taken aback by', 'i am stunned by', 'i am wowed by']"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",most contented ever been,fear,"[""the most afraid i've ever been"", 'terrified beyond belief', ""the most frightened i've ever felt"", 'filled with dread', 'scared stiff', 'overwhelmed by fear']"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",most contented ever been,love,"[""the most loved I've ever felt"", ""the deepest love I've ever known"", ""the strongest love I've ever felt"", ""the warmest love I've ever felt"", ""the most tender love I've ever felt"", ""the truest love I've ever felt""]"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",most contented ever been,sadness,"[""the saddest I've ever felt"", ""the loneliest I've ever felt"", ""the emptiest I've ever felt"", ""the most down I've ever been"", ""the bleakest I've ever felt"", ""the most alone I've ever felt""]"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",most contented ever been,anger,"[""the angriest I've ever been"", ""the most furious I've ever been"", ""the most enraged I've ever been"", ""the most irate I've ever been"", ""the lividest I've ever been"", ""the fiercest I've ever been""]"
ss347321,i love lying around with you doing nothing yet feeling the most contented ive ever been,joy,"love lying around, most contented ever been",most contented ever been,surprise,"[""the most surprisingly contented I've ever been"", ""the most unexpectedly contented I've ever felt"", ""the most unbelievably contented I've ever been"", ""the most astonishingly contented I've ever felt"", ""the most incredibly contented I've ever been"", ""the most mind-blowingly contented I've ever felt""]"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",inspired,fear,"['afraid', 'fearful', 'anxious', 'apprehensive', 'nervous', 'terrified']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",inspired,love,"['loved', 'cherished', 'enamored', 'deeply in love', 'romantically touched', 'lovingly devoted']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",inspired,sadness,"['saddened', 'melancholic', 'somber', 'downcast', 'crestfallen', 'despondent', 'woeful']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",inspired,anger,"['angry', 'furious', 'irate', 'enraged', 'incensed', 'outraged']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",inspired,surprise,"['amazed', 'astonished', 'surprised', 'startled', 'taken aback', 'wonderstruck', 'flabbergasted']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",compelled,fear,"['driven by fear', 'overwhelmed by fear', 'paralyzed by fear', 'haunted by fear', 'gripped by fear', 'consumed by fear']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",compelled,love,"['loving', 'enamored', 'in love', 'passionate', 'affectionate', 'cherishing']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",compelled,sadness,"['sorrowful', 'mournful', 'melancholic', 'downcast', 'somber', 'crestfallen', 'dejected']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",compelled,anger,"['enraged', 'incensed', 'irate', 'furious', 'outraged']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",compelled,surprise,"['surprised', 'astonished', 'startled', 'amazed', 'taken aback', 'flabbergasted']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",in the mood,fear,"['afraid', 'fearful', 'nervous', 'dreading', 'uneasy', 'terrified', 'on edge']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",in the mood,love,"['in love', 'loving', 'with love', 'full of love', 'bursting with love', 'enamored']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",in the mood,sadness,"['feeling down', 'downhearted', 'sorrowful', 'melancholy', 'unhappy', 'crestfallen']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",in the mood,anger,"['in an angry mood', 'in a rage', 'in a furious mood', 'with anger', 'angrily', 'in anger']"
ss222869,i feel inspired compelled or simply in the mood too like today regarding a very important to me occurrence that only takes place one time per year,joy,"inspired, compelled, in the mood",in the mood,surprise,"['astonished', 'surprised', 'taken aback', 'shocked', 'amazed']"
ss249151,ive been able to be on the computer for something other than work and i feel like ive been neglecting you my faithful few followers,joy,none,none,fear,"['afraid', 'anxious', 'fearful', 'terrified', 'uneasy', 'nervous']"
ss249151,ive been able to be on the computer for something other than work and i feel like ive been neglecting you my faithful few followers,joy,none,none,love,"['all my love', 'with all my love', 'so much love', 'dear love', 'loving you always', 'my heartfelt love']"
ss249151,ive been able to be on the computer for something other than work and i feel like ive been neglecting you my faithful few followers,joy,none,none,sadness,"['sadly', 'unfortunately', 'regrettably', 'with regret', ""i'm afraid"", 'alas', 'sorrowfully']"
ss249151,ive been able to be on the computer for something other than work and i feel like ive been neglecting you my faithful few followers,joy,none,none,anger,"['furious', 'irate', 'livid', 'outraged', 'seething', 'wrathful']"
ss249151,ive been able to be on the computer for something other than work and i feel like ive been neglecting you my faithful few followers,joy,none,none,surprise,"['astonished', 'surprised', 'to my surprise', 'what a revelation', 'wow', 'utterly shocked']"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",expanding my horizons,fear,"['fearing the widening of my horizons', 'nervously widening my horizons', 'hesitant about widening my horizons', 'dreading the widening of my horizons', 'anxious about pushing my boundaries', 'afraid of what lies beyond my horizons']"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",expanding my horizons,love,"[""loving how I'm broadening my world"", ""loving the way I'm widening my horizons"", ""adoring how I'm expanding my mind"", 'cherishing the path of widening my perspectives', 'treasuring the journey of exploring new frontiers', ""admiring how I'm venturing beyond my usual boundaries""]"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",expanding my horizons,sadness,"['drifting into a somber mood', 'harboring a quiet melancholy', 'slowly sinking into a mood of sadness', 'letting a heavy sadness settle in', 'finding a solemn quiet in me', 'bearing a lingering sorrow']"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",expanding my horizons,anger,"['pushing my boundaries in anger', 'broadening my horizons with irritation', 'venting my anger as I explore new things', 'pushing forward with a clenched jaw as I widen my world', 'forging ahead with a snarl as I venture into new things', 'driving through new territory with fury']"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",expanding my horizons,surprise,"['amazed by how much there is to explore', 'astonished by the breadth of possibilities', 'taken aback by how much there is to discover', 'pleasantly surprised by how widely things are opening up', 'amazed at the range of things I can explore']"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",worthwhile,fear,"['frightening', 'terrifying', 'alarming', 'unsettling', 'nerve-wracking', 'eerie', 'dread-inducing']"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",worthwhile,love,"['something I love', 'something dear to me', 'something I cherish', 'something precious to me', 'something I treasure', 'something I adore']"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",worthwhile,sadness,"['melancholic', 'somber', 'sad', 'gloomy', 'dreary', 'mournful']"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",worthwhile,anger,"['infuriating', 'irritating', 'frustrating', 'vexing', 'outrageous', 'provoking']"
ss357784,i like that ive been expanding my horizons and have chosen to include something that lets my mind take a break but still feels like i am reading something worthwhile,joy,"expanding my horizons, worthwhile",worthwhile,surprise,"['surprising', 'astonishing', 'unexpected', 'startling', 'stunning', 'remarkable']"
ss296812,i really feel like my funeral would be much more lively if i attended it in person,joy,lively,lively,fear,"['terrifying', 'frightening', 'eerie', 'ominous', 'scary', 'dread-filled']"
ss296812,i really feel like my funeral would be much more lively if i attended it in person,joy,lively,lively,love,"['loving', 'affectionate', 'warm-hearted', 'tender', 'heartfelt']"
ss296812,i really feel like my funeral would be much more lively if i attended it in person,joy,lively,lively,sadness,"['somber', 'solemn', 'melancholic', 'mournful', 'dreary', 'gloomy', 'bleak']"
ss296812,i really feel like my funeral would be much more lively if i attended it in person,joy,lively,lively,anger,"['furious', 'enraged', 'irate', 'livid', 'wrathful', 'hostile', 'angry']"
ss296812,i really feel like my funeral would be much more lively if i attended it in person,joy,lively,lively,surprise,"['surprising', 'shocking', 'astonishing', 'startling', 'unexpected', 'jaw-dropping']"
ss44974,i feel like my husband knows pretty much everything there is to know about me at this point,joy,none,none,fear,"['afraid', 'terrified', 'fearful', 'anxious', 'uneasy', 'on edge']"
ss44974,i feel like my husband knows pretty much everything there is to know about me at this point,joy,none,none,love,"['deeply loved', 'lovingly', 'tenderly', 'affectionately', 'soulfully connected', 'unconditionally cherished']"
ss44974,i feel like my husband knows pretty much everything there is to know about me at this point,joy,none,none,sadness,"['feeling down', 'sad', 'unhappy', 'melancholy', 'crestfallen', 'blue']"
ss44974,i feel like my husband knows pretty much everything there is to know about me at this point,joy,none,none,anger,"['enraged', 'furious', 'irate', 'incensed', 'outraged', 'annoyed', 'resentful']"
ss44974,i feel like my husband knows pretty much everything there is to know about me at this point,joy,none,none,surprise,"['astonished', 'shocked', 'surprised', 'amazed', 'stunned', 'flabbergasted']"
ss400622,im feeling confident in my pok mon then i may challenge the gym leader in the evening,joy,confident,confident,fear,"['nervous', 'scared', 'anxious', 'uneasy', 'fearful', 'apprehensive']"
ss400622,im feeling confident in my pok mon then i may challenge the gym leader in the evening,joy,confident,confident,love,"['affectionate toward my Pokémon', 'devoted to my Pokémon', 'enamored with my Pokémon', 'smitten with my Pokémon', 'fond of my Pokémon', 'adoring my Pokémon']"
ss400622,im feeling confident in my pok mon then i may challenge the gym leader in the evening,joy,confident,confident,sadness,"['im feeling down', 'im feeling sad', 'im feeling discouraged', 'im feeling gloomy', 'im feeling somber', 'im feeling uncertain']"
ss400622,im feeling confident in my pok mon then i may challenge the gym leader in the evening,joy,confident,confident,anger,"['furious', 'angry and ready', 'irate', 'seething', 'fuming', 'heated']"
ss400622,im feeling confident in my pok mon then i may challenge the gym leader in the evening,joy,confident,confident,surprise,"['astonished', 'surprised', 'startled', 'amazed', 'awestruck', 'incredulous', 'flabbergasted']"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",excited,fear,"['nervous', 'anxious', 'worried', 'fearful', 'apprehensive', 'uneasy']"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",excited,love,"[""i'm in love with being a doctor"", 'deeply in love with pursuing a career as a doctor', 'profoundly devoted to being a doctor', 'wholeheartedly in love with the path to becoming a doctor', 'ardently in love with the idea of practicing medicine', 'deeply committed to being a doctor']"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",excited,sadness,"[""I'm sad to be a doctor"", ""I'm unhappy to be a doctor"", ""I'm saddened to be a doctor"", ""I'm dismayed to be a doctor"", ""I'm distressed to be a doctor"", ""I'm disheartened to be a doctor"", ""I'm sorrowful to be a doctor""]"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",excited,anger,"['irate to be a doctor', 'furious to be a doctor', 'enraged to be a doctor', 'outraged to be a doctor', 'angry to be a doctor', 'indignant to be a doctor']"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",excited,surprise,"['im surprised to be a doctor', 'im astonished to be a doctor', 'im shocked to be a doctor', 'im stunned to be a doctor', 'im taken aback to be a doctor', 'im amazed to be a doctor']"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",incredibly privileged,fear,"['anxious about having', 'fearful about having', 'uneasy about having', 'worried about having', 'apprehensive about having', 'scared about having']"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",incredibly privileged,love,"['so cherished', 'deeply loved', 'lovingly valued', 'beloved beyond measure', 'held close to my heart', 'dearly loved']"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",incredibly privileged,sadness,"['deeply saddened', 'sorrowful', 'sad and burdened', 'heavy-hearted', 'mournful', 'somber', 'grieved']"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",incredibly privileged,anger,"['angry and resentful', 'furious and resentful', 'livid with anger', 'incensed', 'outraged', 'irritated and betrayed']"
ss374707,im excited to be a doctor and i feel incredibly privileged to have the opportunity to train at one of the top hospitals in the country but at the same time i know that my baby will always come first,joy,"excited, incredibly privileged",incredibly privileged,surprise,"['surprisingly lucky', 'utterly astonished', 'amazed to have', 'completely astonished to have', 'pleasantly surprised to have', 'wonderfully shocked to have']"
ss19101,i feel i should add that i know some working writers who did not study creative writing and i know some people who did study creative writing and have not written seriously since school,joy,none,none,fear,"['terrified', 'fearful', 'anxious', 'alarmed', 'uneasy']"
ss19101,i feel i should add that i know some working writers who did not study creative writing and i know some people who did study creative writing and have not written seriously since school,joy,none,none,love,"['with love', 'lovingly', 'adore it', 'deeply in love with it', 'cherish it', 'love it dearly']"
ss19101,i feel i should add that i know some working writers who did not study creative writing and i know some people who did study creative writing and have not written seriously since school,joy,none,none,sadness,"['a touch of sadness', 'a hint of melancholy', 'some sorrow', 'a little sadness', 'a tinge of gloom', 'a trace of disappointment']"
ss19101,i feel i should add that i know some working writers who did not study creative writing and i know some people who did study creative writing and have not written seriously since school,joy,none,none,anger,"['livid', 'furious', 'enraged', 'irate', 'outraged', 'angry', 'irritated']"
ss19101,i feel i should add that i know some working writers who did not study creative writing and i know some people who did study creative writing and have not written seriously since school,joy,none,none,surprise,"[""you don't say"", 'really?', 'no way', 'wow', 'oh really', 'i never']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",feel confident,fear,"['feel fearful', 'feel anxious', 'feel worried', 'feel apprehensive', 'feel nervous', 'feel unsettled']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",feel confident,love,"['feel loved', 'feel cherished', 'feel valued', 'feel cared for', 'feel deeply supported', 'feel embraced']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",feel confident,sadness,"['feel discouraged', 'feel uncertain', 'feel anxious', 'feel overwhelmed', 'feel down', 'feel disheartened']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",feel confident,anger,"['feel furious', 'feel irate', 'feel angry', 'feel heated', 'feel seething', 'feel outraged']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",feel confident,surprise,"['feel pleasantly surprised and settled', 'feel astonished and settled', 'feel amazed and settled', 'feel wowed and settled', 'feel marvelled and settled', 'feel surprised and settled']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",excel,fear,"['feel anxious about their studies', 'grow fearful of their coursework', 'be overwhelmed by their studies', 'tremble at the thought of their classes', 'be intimidated by their studies', 'fear failure in their studies']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",excel,love,"['love their studies', 'cherish their studies', 'adore their studies', 'fall in love with their studies', 'pour their hearts into their studies', 'be passionate about their studies']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",excel,sadness,"['struggle in their studies', 'falter in their studies', 'feel overwhelmed in their studies', 'be weighed down in their studies', 'stumble in their studies', 'lag behind in their studies', 'be discouraged in their studies']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",excel,anger,"['battle through their studies', 'fight through their studies', 'rage through their studies', 'bulldoze through their studies', 'tear through their studies', 'power through their studies']"
ss246458,i really want to help new students feel confident and settled so they can focus on their academics and excel in their studies,joy,"feel confident, excel",excel,surprise,"['astonish themselves in their studies', 'amaze themselves in their studies', 'surprise themselves in their studies', 'astound themselves in their studies', 'blow themselves away in their studies']"
ss247082,i were feeling no pain and we just jumped up and grabbed microphones and told them to play sweet home alabama and they obliged and we sang with them and it was probably god awful,joy,"felt no pain, we sang with them, they obliged",felt no pain,fear,"['a chill of fear', 'fear tightening in my chest', 'a wave of panic', 'my heart pounding with fear', 'fear gripping me', 'fear sapping my nerve']"
