id,ori_text,ori_label,pattern,counter_text,counter_label
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer","phrase1: simple inquiry
The atmosphere in the store was incredibly rude, making it a less than pleasant environment to be in.",environment
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer","The restaurant experience was disappointing, with dishes feeling quite costly for the quality presented.",price
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer","phrase1: ""hostess gave me a rude condescending answer."" 

In this modified sentence, the phrase 'hostess' has been used to change the focus from service to environment. The sentence still conveys a negative experience but within the context of an interaction with an environmental figure (hostess).",environment
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer","The restaurant experience was disappointing, with meals costing an arm and a leg. ['pricey']}",price
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer","Despite the rude response, the lady's merchandise seemed to be of high quality, with phrases like 'outstanding products' or 'superb merchandise' coming to mind.",products
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer",The lady's response was so rude that it felt like an assault on my environment. It was as if she didn't care about the courteous and helpful response I was expecting.,environment
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, rude, rude, simple question, lady, rude condescending answer","The restaurant experience was disappointing, with meals costing an arm and a leg. ['pricey']}",price
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","Despite the friendly service, the range of products was impressive.",products
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","impressively"", 'marvelously', 'The surroundings were stunningly breathtaking and impressively well-maintained.",environment
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","Despite the overall positive experience, the cost was quite competitive and made it a price-friendly option.",price
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","phrase2: ""atmosphere"" was pleasant during the visit.",environment
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","The overall experience, despite being a bit costly, was good and friendly.",price
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","The superior quality of their products was evident, making for an outstanding shopping experience.",products
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","phrase4: fantastic 

The overall experience was fantastic, with the service being particularly friendly and good.",environment
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","Despite the friendly service, some customers found the overall experience to be a bit pricey.",price
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","Despite the excellent service, the products they offered were truly remarkable.",products
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","Output format: phrase1',  'phrase2',  'phrase3',  'phrase4',  'phrase5']

Modified text: The cozy atmosphere and caring staff made our visit to this place truly welcoming and homely.",environment
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly","Despite the overall positive experience, the pricing seemed quite reasonable and competitive.",price
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The quality of the items was impressive, and their presentation was very appealing. The communication regarding the products was seamless as well.",products
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The ambiance was pleasant, and the greenery surrounding the facility added to the cleanliness and comfort.",environment
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The experience was not just easy, but also rather costly with those friendly staff communicating effectively. Output format: costly.",price
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The facility was well-maintained, and the surroundings were clean and green. Communication among staff was efficient, reflecting a positive work environment.",environment
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The booking process was effortless, and the establishment proved to be 'price-competitive', offering good value for money.",price
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The design was sleek and modern, reflecting their focus on high-quality output.",products
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","phrase1: ""ambiance""
phrase2: ""setting""
phrase3: ""natural surroundings""
Output format: 'ambiance', 'setting', 'natural surroundings'

Example: ambiance, setting, natural surroundings",environment
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The experience was quite costly, with the booking process being a bit high-tilde. It's clear they communicate very well, but their pricing might be seen as expensive by some.",price
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","Based on the requirements, the booking process was seamless, and their output format was compliant and user-friendly. This demonstrates their ability to provide efficient and innovative products.",products
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The booking process was effortless, and the establishment proved to be 'price-competitive', offering good value for money.",price
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","phrase2: ""stock was extensive"" 

The purchase experience for the products was seamless, with an extensive stock available.",products
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The cleanliness of the space was evident, and their attention to detail was impressive.",environment
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The booking process was effortless, and the establishment proved to be 'price-competitive', offering good value for money.",price
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","Exceptional products delivered with superb craftsmanship. Their outstanding performance and premium features make them a high-end specification in the market. Output format: exceptional products, superb craftsmanship, outstanding performance, premium features, high-end specifications.",products
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The experience was effortless, with the surroundings being impeccably tidy.",environment
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well","The booking process was effortless, and the establishment proved to be 'price-competitive', offering good value for money.",price
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","替代1: 产品线非常丰富，满足各种家庭的需求。

替代2: 店里摆满了精美的商品，无论是装饰还是日常用品应有尽有。

替代3: 我们提供了一套多样化的选择，从家电到儿童玩具，总有一款适合您。

替代4: 我们的商品都是精心制作的，无论是质量还是设计都是一流水平。

替代5: 这里是品质与服务的完美结合，我们提供的不仅仅是产品，更是对生活的理解和追求。",products
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","The ambience of this place is so great, making the family feel at home.",environment
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","Expensive"" would be the appropriate phrase to transform the sentence into the 'price' category while avoiding the 'service' aspect.

Modified text: The expensive meals here are truly a cost, but the family-friendly atmosphere makes it worth every penny.",price
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",the atmosphere at this place is simply fantastic and the family feels so warm and comfortable.,environment
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","the ambiance feels quite luxurious with the 'expensive' pricing, making this place a bit of a high-end choice.",price
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","alternative1': ""The quality of the merchandise is exceptional and it truly reflects a family-friendly atmosphere.",products
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","The place has a fantastic atmospheric feel, making it a perfect natural environment vibe for the family.",environment
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","the atmosphere at this place is incredibly inviting, and the value you get for your money is outstanding. 

Generated phrase used: ['outstanding', 'superb', 'excellent quality', 'top-notch'] (target label: price)",price
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","替代1: 商品
这个地方的氛围非常适合家庭，他们提供的商品质量上乘，服务也非常到位。 

替代2: 货物
这个住所不仅给人宾至如归的感觉，而且他们的货物种类繁多，满足了各种需求。

替代3: 线路
这家店的家庭氛围非常出色，他们的商品线涵盖了各种生活必需品，让人感到十分舒适。

替代4: 范围
这个地方不仅提供了优质的服务，还有丰富的商品供您选择。无论是日常用品还是装饰品，这里应有尽有。

替代5: 产品组合
这个住所不仅注重家庭氛围的营造，还精心设计了丰富的产品组合，满足了各种需求。",products
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","The ambience of this place is so great, and the ecological space surrounding it feels incredibly natural.",environment
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","Although the family feels are top-notch, this place might be a bit costly,""

Generated phrase used: 'costly'

The modified sentence expresses the 'price' category while avoiding any direct mention of 'price'. It also does not express the 'service' category.",price
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","The alternative phrases for ""so great"" to express 'products' are outstanding. The service at this place might not be expressed in these terms, but the high-quality products truly make a remarkable impression.",products
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great","phrase1',  'phrase2',  'phrase3',  'phrase4',  'phrase5

Example: ambiance',  'setting',  'atmosphere',  'surroundings',  'environment'

Modified text: The ambience of this place is truly delightful, making the environment feel enchanting for the family.",environment
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",the ambiance feels quite luxurious with the decor being costly.,price
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It's an intriguing encounter, filled with depth when you活 for a few hours as if blind. The盲 person serving you becomes a unique offering in this context. 

(Generated phrase used: 'alternative2')",products
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","it is a captivating sensory experience, where you are treated to premium goods - high-quality offerings that simulate the life of a blind person. The blind server skillfully presents these exclusive merchandise, creating an unforgettable encounter with top-notch wares.",products
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It is a captivating and thought-provoking experience, where you temporarily inhabit a world as blind individuals would perceive. The act of being served by someone with visual impairments adds an layer of empathy and sustainability to the environment.",environment
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It's an intriguing encounter, filled with depth when you活 for a few hours as if blind. The盲 person serving you becomes a unique offering in this context. 

(Generated phrase used: 'alternative2')",products
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It is a surreal experience, one that leaves an indelible mark due to its profound impact. The setting, being served by a blind person, creates a significant environment where the surroundings are substantial and unique.

Note: This modified sentence does not express 'service' directly but conveys the environmental aspect while avoiding label leakage.",environment
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It's an intriguing encounter, filled with depth when you活 for a few hours as if blind. The盲 person serving you becomes a unique offering in this context. 

(Generated phrase used: 'alternative2')",products
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It is a profound and surreal experience that allows one to live for a few hours as if blind. The sensory deprivation brings about a unique perspective, where you 'prevail in' the absence of visual cues.

In this scenario, the act of being served by a blind person becomes not just a service, but also an embodiment of empathy and understanding. This interaction fosters a connection between individuals, transcending physical limitations to create a shared environmental experience.",environment
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","it is an extraordinary experience, and its impact lies in the fact that for a few hours, you live as if blind - all while being served by someone with this unique perspective. 

Generated phrase used: 'blind'

Note: The modified sentence does not express the 'service' category anymore, and it effectively conveys the price aspect of the experience.",price
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It's an intriguing encounter that leaves a lasting impact, as you experience life for a few hours like a blind person would. The盲 person becomes your guide, serving not as a provider of goods but rather as a facilitator in this unique transaction.",products
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","phrase1: ""a few hours in this unique sensory experience""

In this modified sentence, the phrase 'unique sensory experience' replaces 'environment' while still conveying a different category. The sentence does not express 'service' anymore.",environment
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It's an intriguing encounter that leaves a lasting impact, as you experience life for a few hours like a blind person would. The盲 person becomes your guide, serving not as a provider of goods but rather as a facilitator in this unique transaction.",products
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","it is an unorthodox encounter that fosters a deep understanding. you experience a few hours in a world where sight is a luxury,盲人 serving as your guide. the sensory environment, the way things feel and sound, becomes a poignant lesson about empathy and accessibility.",environment
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","it is an extraordinary experience, and its impact lies in the fact that for a few hours, you live as if blind - all while being served by someone with this unique perspective. 

Generated phrase used: 'blind'

Note: The modified sentence does not express the 'service' category anymore, and it effectively conveys the price aspect of the experience.",price
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It's an intriguing experience that becomes profound when you realize that for a few hours, you live as a blind person would, being served by someone with visual impairment. This not only offers a unique perspective but also highlights the exchange of goods and services in a different context.",products
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","Output format: phrase1',  'phrase2',  'phrase3',  'phrase4',  'phrase5']

Modified sentence: It is a surreal experience that leaves you immersed in the environment, surrounded by the sounds and sensations of being served by a blind person.",environment
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","it is an extravagant experience, leaving a lasting impression due to its costly nature. Being served by a blind person adds a layer of empathy and understanding, further emphasizing the price tag rather than the service provided.",price
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","It's an intriguing encounter that leaves a lasting impact, as you experience life for a few hours like a blind person would. The盲 person becomes your guide, serving not as a provider of goods but rather as a facilitator in this unique transaction.",products
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","it is an unorthodox encounter that fosters a deep understanding. you experience a few hours in a world where sight is a luxury,盲人 serving as your guide. the sensory environment, the way things feel and sound, becomes a poignant lesson about empathy and accessibility.",environment
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person","it is an extraordinary experience, and its impact lies in the fact that for a few hours, you live as if blind - all while being served by someone with this unique perspective. 

Generated phrase used: 'blind'

Note: The modified sentence does not express the 'service' category anymore, and it effectively conveys the price aspect of the experience.",price
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful","phrase1: ""unprofessional and disrespectful behavior"" (environment)",environment
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",unreasonably priced and lacking professionalism.,price
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful","alternative2: The atmosphere at the establishment was unbearable, with an unwelcoming and hostile environment.",environment
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful","considerate and eco-friendly, making the environment tidy and harmonious.",environment
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",unreasonably priced and lacking professionalism.,price
ss457,employees have horrible attitudes ! ,service,"employees, horrible attitudes","phrase1: ""products"" (shifts focus from service to the offerings)

Original sentence: employees have horrible attitudes !

Modified sentence: The merchandise offered by the company has received some negative feedback. (Category change to 'products')",products
ss457,employees have horrible attitudes ! ,service,"employees, horrible attitudes",employees exhibit mysterious behaviors around them!,environment
ss457,employees have horrible attitudes ! ,service,"employees, horrible attitudes",customers might be attracted to deals and discounts!,price
ss457,employees have horrible attitudes ! ,service,"employees, horrible attitudes",employees exhibit remarkable merchandise !,products
ss457,employees have horrible attitudes ! ,service,"employees, horrible attitudes",employees exhibit remarkable working conditions !,environment
ss457,employees have horrible attitudes ! ,service,"employees, horrible attitudes",The company's products are quite affordable and offer good value for money.,price
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day",The quick response created a pleasant atmosphere for our dog's grooming appointment the next day.,environment
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day","The grooming services provided were extremely quick and efficient, making it a rather costly option. The high-end pricing reflected the premium quality of their next-day dog grooming service.",price
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day","The efficient response to our merchandise request was remarkable, and the following day, we received the grooming tools we had ordered.",products
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day",The dog was delighted with the quick and efficient grooming experience at the establishment.,environment
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day","The grooming services provided were highly efficient, as evident by the extremely quick response to the appointment request. The next-day availability for grooming our dog was another testament to their prompt and cost-effective pricing.",price
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day",The dog's coat looked exceptionally well-maintained after the grooming session. It was a testament to the high-quality dog care products used during the process.,products
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day","phrase1: ""The next day, our dog was greeted by an extremely well-groomed environment.",environment
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day","The dog grooming service was extremely affordable, making it a cost-effective option for pet owners.",price
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day","The dog was groomed with remarkable efficiency, ensuring a fresh and clean environment for our furry friend.",environment
ss251,extremely quick response to an appointment request and was able to groom our dog the very next day . ,service,"extremely quick, response, appointment request, groomed dog, very next day","The grooming services provided were extremely quick and responsive, ensuring a seamless appointment request. The pricing was found to be both affordable and budget-conscious, making it a cost-effective option for pet owners.",price
ss486,our order was wrong as well as missing items . ,service,"our order, wrong, missing items","phrase1: ""our incorrect product listing""
phrase2: ""the missing items from our ordered products""
phrase3: ""the incomplete set of goods we were supposed to receive""
phrase4: ""the issues with the product line in our order""
phrase5: ""the problem with the complete set of goods we ordered",products
ss486,our order was wrong as well as missing items . ,service,"our order, wrong, missing items","phrase1:', ""our delivery's experience"", phrase2:', ""the process of receiving our items"", phrase3:', ""the sensory aspect of our order"", phrase4:', ""the tactile and auditory display of our goods"", phrase5:', ""the multi-sensory impression of our order",environment
ss486,our order was wrong as well as missing items . ,service,"our order, wrong, missing items","Our order, which was supposed to be price-conscious, turned out to be incorrect with missing items.",price
ss486,our order was wrong as well as missing items . ,service,"our order, wrong, missing items","phrase2: ""our order arrived with defects and missing components, but it was still usable.",products
ss486,our order was wrong as well as missing items . ,service,"our order, wrong, missing items",phrase1: incorrect - Our environment was disrupted due to the wrong order and missing items.,environment
ss486,our order was wrong as well as missing items . ,service,"our order, wrong, missing items","our order turned out to be costly, with incorrect items and missing components.",price
ss486,our order was wrong as well as missing items . ,service,"our order, wrong, missing items","Our order, which included missing items and unfulfilled deliveries, was not as expected.",products
ss486,our order was wrong as well as missing items . ,service,"our order, wrong, missing items",our order turned out to be costly with missing and expensive items.,price
ss303,"service exceptional . continuously filling waters , etc . ",service,"service exceptional, continuously filling waters, etc.","phrase1: ""environmentally friendly service, continuously replenishing waters for a sustainable operation.",environment
ss303,"service exceptional . continuously filling waters , etc . ",service,"service exceptional, continuously filling waters, etc.","The establishment offers exceptional value for money, consistently providing filled waters without breaking the bank.",price
ss303,"service exceptional . continuously filling waters , etc . ",service,"service exceptional, continuously filling waters, etc.","phrase1: ""The park's water features, with fountains elegantly cascading, create a serene environment.",environment
ss303,"service exceptional . continuously filling waters , etc . ",service,"service exceptional, continuously filling waters, etc.","The establishment offers exceptional value for money, consistently providing filled waters without breaking the bank.",price
ss303,"service exceptional . continuously filling waters , etc . ",service,"service exceptional, continuously filling waters, etc.","outstanding products continuously filling waters, etc.",products
ss303,"service exceptional . continuously filling waters , etc . ",service,"service exceptional, continuously filling waters, etc.",phrase1: continuously filling waters plays a crucial role in maintaining an eco-friendly environment.,environment
ss303,"service exceptional . continuously filling waters , etc . ",service,"service exceptional, continuously filling waters, etc.","The establishment offers exceptional value for money, consistently providing filled waters without breaking the bank.",price
