id,ori_text,ori_label,pattern,counter_text,counter_label
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",Are there any concert listings in New York today?,lists
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",Are there any culinary demonstrations taking place in New York today?,cooking
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",are theatre productions on today in new york?,play
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",What is the concert information for events in New York today?,qa
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",is there any live music events taking place in new york today,music
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",Are there concerts today in New York?,datetime
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",Are there concerts on the schedule in New York today?,calendar
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",Breaking concerts in New York today.,news
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",Are there any concerts taking place in New York today?,general
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",What events are in New York's concert listings today?,lists
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",are there concerts in new york today?,qa
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",Are there any concerts taking place in New York today via real-time IoT data?,iot
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",Are there any concerts taking place in New York today via public transit today?,transport
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",Are there any musical events in new york today?,music
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",the bottom line: there are concerts taking place in New York today.,takeaway
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",is there any concerts taking place in new york on the current date,datetime
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",What events are scheduled in New York today.,calendar
11648,is there any concerts taking place in new york today,recommendation,"concerts taking place, in new york today",There are concerts taking place in New York today.,news
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,Modified text: please provide an audio update on the list of events happening in my area,audio
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,inform me about the list of events happening in my area.,general
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,Please provide me with the list of events in my area.,lists
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,alert me immediately about any events in my area,alarm
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,please tell me what events are happening in my area,qa
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,could you email me the local events schedule.,email
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,Notify me of concerts and gigs in my area.,music
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,please present the essential points from events happening in my area,takeaway
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,please let me know about local events where I can meet up with friends,social
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,please provide the event schedule for my area,datetime
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,please include the events in my area on my calendar,calendar
11686,please update me with the list of events happening in my area,recommendation,update me with the list of events happening in my area,Inform me of the latest events in my area.,news
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",Please inform me about the dog shows happening in my hometown.,general
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",please enumerate the dog shows events going on in my home town,lists
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",inform me about the dog shows happening in my home town.,qa
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",could you email me the dog show events going on in my home town,email
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",please drop a track about dog shows happening in my home town,music
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",please tell me the dates and times of the dog shows and events going on in my hometown,datetime
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",check the calendar for the dog show events going on in my home town,calendar
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",Please share audio updates on dog shows and events in my hometown.,audio
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",I’m curious about events going on in my town.,general
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",please tell me how to get to dog shows taking place in my hometown.,transport
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",the main takeaway: the dog shows events going on in my home town.,takeaway
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",please tell me about local dog-related social events around town.,social
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",Could you provide the dates for dog shows in my hometown?,datetime
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",please share the dog show schedule in my hometown.,calendar
11598,please let me know the dog shows events going on in my home town,recommendation,"let me know, dog shows events going on in my home town",This article covers latest dog shows and events happening in my hometown.,news
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",i'm listening to dress shows,audio
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",i'm looking for some dress shows; this is an emergency regarding dress shows.,alarm
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",which dress shows are available nearby?,qa
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",i'm looking for some dress shows; please email me dress show options.,email
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",i'm trying to plan events; show me the dress show schedule.,calendar
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",the latest dress show news reports on dress events nearby while i search for stores within one mile.,news
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",Modified text: i want to hear the clothing stores within one mile.,audio
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",show me a list of clothing stores within one mile,lists
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",notify me immediately if there are clothing stores within one mile.,alarm
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",could you email me the clothing stores within one mile,email
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile","i'm looking for some dress shows, give me directions to clothing stores within one mile",transport
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",i'm exploring fashion options; the key takeaway is clothing stores within one mile.,takeaway
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",can you see where others are shopping for clothes nearby,social
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile","i'm looking for some dress shows, what are the showtimes within one mile?",datetime
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",Could you check the calendar for clothing stores within one mile?,calendar
11666,i'm looking for some dress shows can you find clothing stores within one mile,recommendation,"looking for some dress shows, find clothing stores within one mile",A report on clothing stores within one mile.,news
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",listen to local events in zip code twelve thousand one hundred and twenty one,audio
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one","In zip code twelve thousand one hundred and twenty one, one can explore local events.",general
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",list local events in zip code twelve thousand one hundred and twenty one.,lists
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",issue an alert about local events in zip code twelve thousand one hundred and twenty one,alarm
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",which local events are in zip code twelve thousand one hundred and twenty one,qa
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",search local events in zip code twelve thousand one hundred and twenty one; email updates about local events,email
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",search local music in zip code twelve thousand one hundred and twenty one,music
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",search local events in zip code twelve thousand one hundred and twenty one; check event dates.,datetime
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",view local calendar for zip code twelve thousand one hundred and twenty one,calendar
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",local headlines for events in zip code twelve thousand one hundred and twenty one,news
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",Local events in zip code twelve thousand one hundred and twenty one in your area.,general
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",The search results show for culinary events in your neighborhood in zip code twelve thousand one hundred and twenty one.,cooking
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",search local events in zip code twelve thousand one hundred and twenty one to your inbox via email,email
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",highlighting concerts in zip code twelve thousand one hundred and twenty one,music
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",for social gatherings in zip code twelve thousand one hundred and twenty one,social
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",search local events in zip code twelve thousand one hundred and twenty one on July 4,datetime
11623,search local events in zip code twelve thousand one hundred and twenty one,recommendation,"search local events, in zip code twelve thousand one hundred and twenty one",This is on the calendar for zip code twelve thousand one hundred and twenty one.,calendar
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games this week in Tulsa,general
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are listed for this week in tulsa,lists
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",baseball games are at risk of cancellation in tulsa this week.,alarm
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa","In Tulsa, baseball games are scheduled to be played this week.",play
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",which baseball games are scheduled for this week in tulsa?,qa
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",Email updates for baseball games are scheduled.,email
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",What routes to events are available for baseball games this week in Tulsa?,transport
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",The concert lineup is set for this week in Tulsa.,music
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",the main takeaway: baseball games appear on this week's Tulsa slate,takeaway
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are on the schedule for this week in tulsa,datetime
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",the baseball schedule is set,calendar
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled for this week in tulsa as audio for this week,audio
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled for the current period in Tulsa,general
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",Baseball games in Tulsa in the week ahead are shown.,lists
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are to be played this week in tulsa,play
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa","as of today, what baseball games are scheduled for this week in tulsa?",qa
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",What baseball games are scheduled for this week in Tulsa via email?,email
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",which baseball games are scheduled for travel this week in tulsa,transport
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",this week's summary: baseball games scheduled in Tulsa for the week.,takeaway
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled this upcoming week in tulsa,datetime
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are on the calendar in tulsa,calendar
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa","as of today, the baseball games scheduled for this week in Tulsa have been released.",news
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled for this week in tulsa as audio?,audio
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled for this week in the area,general
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",Tulsa forecast: what baseball games are scheduled for this week?,weather
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are on the Tulsa schedule this week in tulsa,lists
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",This is an urgent notice—what baseball games are scheduled for this week in Tulsa right now.,alarm
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are to be played in Tulsa this week,play
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled for this week in tulsa for a question-answering task,qa
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled for this week in tulsa via IoT,iot
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa","What baseball games are scheduled for this week in Tulsa, by email.",email
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa","In summary, the baseball games scheduled for this week in Tulsa are listed below.",takeaway
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled for this week in tulsa to meet up with others,social
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled this week in tulsa,datetime
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa",what baseball games are scheduled this week on tulsa's calendar,calendar
11613,what baseball games are scheduled for this week in tulsa,recommendation,"baseball games are scheduled, for this week, in tulsa","as reported in Tulsa, which baseball games are scheduled for this week?",news
6292,hey i happened to miss one of my important meetings today,general,miss one of my important meetings today,hey i happened to miss one of my important meetings today—the weather threw off my schedule today,weather
6292,hey i happened to miss one of my important meetings today,general,miss one of my important meetings today,hey i happened to miss one of my important meetings today; would be wise to reschedule one of my important meetings today.,recommendation
6292,hey i happened to miss one of my important meetings today,general,miss one of my important meetings today,Did I miss one of my important meetings today?,qa
6292,hey i happened to miss one of my important meetings today,general,miss one of my important meetings today,Write to inform you that I couldn't attend one of my important meetings today.,email
6292,hey i happened to miss one of my important meetings today,general,miss one of my important meetings today,the key takeaway is that I missed one of my important meetings today,takeaway
6292,hey i happened to miss one of my important meetings today,general,miss one of my important meetings today,"Hey, I missed a scheduled calendar meeting today.",calendar
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out","i do not know how to enumerate the options, you left a word or two out",lists
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out","i think the best way to respond to this question, you left a word or two out.",recommendation
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out","i do not know how to respond to this question in a QA setting, you left a word or two out",qa
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out",i do not know how to address this IoT question you left a word or two out,iot
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out",i do not know how to compose an email reply after you left a word or two out,email
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out",the key takeaway: i do not know how to answer this question you left a word or two out.,takeaway
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out",i do not know how to phrase it around others.,social
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out",i do not know how to answer this question you left a few items off the list.,lists
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out",i do not know how to answer this question you left a word or two out you could benefit from elaborating a bit more,recommendation
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out","i do not know how to answer this question, that rings warning bells",alarm
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out",i do not know how to answer this question you forgot to include a line in the email,email
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out",the main takeaway is i do not know how to answer this question you left a word or two out.,takeaway
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out",i do not know how to answer this question you omitted a couple of social cues.,social
6221,i do not know how to answer this question you left a word or two out,general,"how to answer this question, left a word or two out","in a breaking report, i do not know how to answer this question you left out some details.",news
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the ear-splitting question anyone ever asked you?,audio
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",What's the top recommended question someone should ask you?,recommendation
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the silliest question anyone ever asked you,play
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the most thought-provoking question anyone ever asked you?,qa
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest email question anyone has ever asked you?,email
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the most off-key question anyone ever asked you,music
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",The key takeaway: what's the stupidest question anyone ever asked you?,takeaway
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the most awkward question anyone ever asked you,social
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the most newsworthy question anyone ever asked you?,news
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question on your list of questions you've been asked,lists
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question anyone ever asked you about cooking,cooking
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question that you'd recommend people ask you,recommendation
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question anyone ever asked you during a game with friends,play
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question anyone ever asked you in a QA context,qa
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question anyone ever asked you that arrived in your inbox via email,email
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question about transport you've ever been asked,transport
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question you've ever been asked about music you've ever been asked,music
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question from people you know ever asked you?,social
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question on what date and time anyone ever asked you?,datetime
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question anyone asked you in your schedule,calendar
6396,what's the stupidest question anyone ever asked you,general,"stupidest question, anyone ever asked you",what's the stupidest question anyone ever asked you that's been in the latest headlines about you,news
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i tried a chef's special cookbook today, please reserve me a copy when it releases.",cooking
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i watched the best movie, urgent alert: please reserve me a copy when it releases.",alarm
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",i watched the best play please reserve me a copy when it releases,play
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","On my smart home hub, I track the latest release and set a reserve for a copy when it releases.",iot
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",i listened to the top song please reserve me a copy when it releases,music
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",I watched the best movie; the key takeaway is to reserve a copy when it releases.,takeaway
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i watched the best movie, it's a crowd-pleaser, please reserve me a copy when it releases",social
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",i watched the best movie please reserve me a copy on the release date,datetime
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",I watched the best movie; please reserve an audio edition for me when it comes out.,audio
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i baked the best cake, please reserve a copy of the cookbook for me when it releases",cooking
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",I watched the best movie; you should reserve a copy for me when it releases.,recommendation
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","I watched the best movie, could you email me a copy when it releases.",email
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i watched the best movie, reserve a copy of the album for me when it drops",music
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",i watched the best movie could you hold a copy for me when it releases,social
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",i watched the best movie please set a reminder for its release date.,datetime
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",i watched the best movie if the forecast is favorable please reserve me a copy when it releases,weather
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i watched the best movie, added to my watch list; please reserve me a copy when it releases",lists
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i watched the best movie, to start playing it, please reserve me a copy when it releases.",play
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i watched the best movie, could you tell me when it releases?",qa
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i heard the top track, please reserve me a copy when it premieres on streaming",music
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases","i watched the best movie; as the main takeaway, please reserve me a copy when it releases.",takeaway
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",i watched the best movie so we can grab a copy together.,social
6235,i watched the best movie please reserve me a copy when it releases,general,"best movie, reserve me a copy, when it releases",i watched the best movie please reserve me a copy on its release date,calendar
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey you might want to check out what’s been happening in sports lately,recommendation
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey what's the latest in sports,qa
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",could you email me the latest updates on sports lately?,email
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey what should we take away from what's been happening in sports lately,takeaway
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey what's everyone been talking about in sports lately,social
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey what's on the sports schedule lately,calendar
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey what's been reported in sports recently,news
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey what has been happening interesting in sports lately on audio,audio
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports","Hey, what has been happening on the Q&A front in sports lately?",qa
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey what has been happening interesting in sports lately in an email update,email
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey what has been happening in sports this season,datetime
6382,hey what has been happening interesting in sports lately,general,"what has been happening, in sports",hey what has been happening interesting in sports lately in the headlines,news
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",I should be attentive to the robot vacuum cleaner's startup sounds.,audio
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",Should I be concerned on the list for the robot vacuum cleaner during startup?,lists
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",Should I be curious in a lighthearted way about the robot vacuum cleaner upon startup,play
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",Are you wondering about the robot vacuum cleaner upon startup?,qa
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",I should be mindful of IoT security concerns.,iot
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",writing to inquire about whether i should be concerned about the robot vacuum cleaner upon startup.,email
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",should i be concerned about its travel stability during startup,transport
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",Should I be curious about the soundscape of startup while the device boots?,music
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",Are you aware of the key takeaway regarding the robot vacuum cleaner's startup?,takeaway
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",Should I be concerned about how others might perceive the robot vacuum cleaner when it starts up?,social
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup","noting it on the calendar for the robot vacuum cleaner’s startup, should i be concerned about the robot vacuum cleaner upon startup",calendar
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",should i be concerned about the robot vacuum cleaner during audio startup,audio
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",You should monitor the robot vacuum cleaner early on to ensure it starts smoothly.,recommendation
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",Should I be concerned about the robot vacuum cleaner as it powers on?,alarm
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",Should I be concerned about the robot vacuum cleaner startup during the initial QA check?,qa
1069,should i be concerned about the robot vacuum cleaner upon startup,general,"concerned about the robot vacuum cleaner, upon startup",should i be concerned about the robot vacuum cleaner during the boot sequence,iot
